1,1,0,[1],[0]
2,7,5,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
3,7,16,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
4,1,0,[4],[0]
5,7,0,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
6,7,0,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
7,7,7,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
8,7,0,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
9,7,1,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
10,7,8,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
11,7,6,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
12,7,8,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
13,7,7,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
14,7,2,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
15,7,1,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
16,7,0,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
17,7,7,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
18,7,1,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
19,7,12,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
20,7,2,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
21,7,9,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
22,7,8,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
23,7,4,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
24,7,2,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
25,7,9,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
26,7,2,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
27,7,2,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
28,7,7,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
29,7,11,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
30,7,9,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
31,7,14,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
32,7,9,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
33,7,3,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
34,7,13,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
35,7,9,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
36,7,9,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
37,7,5,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
38,7,10,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
39,7,1,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
40,7,7,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
41,7,4,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
42,7,9,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
43,7,6,[5, 6, 8, 16, 66, 347, 689],[1, 0, 0, 0, 0, 1, 0]
