1,1,0,[1]
2,12,18,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
3,12,15,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
4,1,0,[4]
5,12,11,[301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6, 5]
6,12,11,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
7,12,11,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
8,12,11,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
9,12,12,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
10,12,12,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
11,12,20,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
12,12,11,[7, 303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12]
13,12,16,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
14,12,13,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
15,12,12,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
16,12,12,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
17,12,16,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
18,12,11,[8, 6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18]
19,12,11,[315, 18, 8, 6, 5, 301, 50, 12, 7, 303, 104, 19]
20,12,13,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
21,12,13,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
22,12,17,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
23,12,23,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
24,12,13,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
25,12,13,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
26,12,13,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
27,12,13,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
28,12,21,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
29,12,25,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
30,12,13,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
31,12,15,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
32,12,13,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
33,12,14,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
34,12,12,[315, 18, 8, 6, 5, 301, 50, 12, 7, 303, 104, 19]
35,12,12,[7, 303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12]
36,12,13,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
37,12,19,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
38,12,14,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
39,12,13,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
40,12,21,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
41,12,22,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
42,12,12,[7, 303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12]
43,12,17,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
44,12,13,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
45,12,21,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
46,12,14,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
47,12,15,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
48,12,21,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
49,12,14,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
50,12,11,[12, 7, 303, 104, 19, 315, 18, 8, 6, 5, 301, 50]
51,12,14,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
52,12,17,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
53,12,17,[5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8, 6]
54,12,21,[303, 104, 19, 315, 18, 8, 6, 5, 301, 50, 12, 7]
55,12,13,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
56,12,17,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
57,12,18,[6, 5, 301, 50, 12, 7, 303, 104, 19, 315, 18, 8]
