1,1,0,[1],[0]
2,14,9,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
3,14,10,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,14,0,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
6,14,0,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
7,14,6,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
8,14,0,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
9,14,1,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
10,14,7,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
11,14,0,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
12,14,7,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
13,14,3,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
14,14,2,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
15,14,1,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
16,14,1,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
17,2,0,[17, 432],[1, 0]
18,14,0,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
19,14,0,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
20,14,2,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
21,14,8,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
22,14,4,[5, 6, 8, 11, 18, 19, 23, 40, 76, 78, 420, 426, 434, 438],[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
