1,1,0,[1]
2,5,10,[7, 13, 19, 25, 10]
3,5,10,[7, 13, 19, 25, 10]
4,1,0,[4]
5,5,7,[7, 13, 19, 25, 10]
6,5,8,[7, 13, 19, 25, 10]
7,5,0,[7, 13, 19, 25, 10]
8,5,9,[7, 13, 19, 25, 10]
9,5,9,[7, 13, 19, 25, 10]
10,5,0,[10, 7, 13, 19, 25]
11,5,6,[7, 13, 19, 25, 10]
12,5,1,[7, 13, 19, 25, 10]
13,5,0,[13, 19, 25, 10, 7]
14,5,10,[7, 13, 19, 25, 10]
15,5,10,[7, 13, 19, 25, 10]
16,5,10,[7, 13, 19, 25, 10]
17,5,5,[7, 13, 19, 25, 10]
18,5,10,[7, 13, 19, 25, 10]
19,5,0,[19, 25, 10, 7, 13]
20,5,10,[7, 13, 19, 25, 10]
21,5,1,[10, 7, 13, 19, 25]
22,5,1,[13, 19, 25, 10, 7]
23,5,4,[7, 13, 19, 25, 10]
24,5,10,[7, 13, 19, 25, 10]
25,5,0,[25, 10, 7, 13, 19]
26,5,11,[7, 13, 19, 25, 10]
27,5,10,[7, 13, 19, 25, 10]
28,5,7,[7, 13, 19, 25, 10]
29,5,3,[7, 13, 19, 25, 10]
30,5,1,[10, 7, 13, 19, 25]
31,5,14,[7, 13, 19, 25, 10]
32,5,1,[10, 7, 13, 19, 25]
33,5,11,[7, 13, 19, 25, 10]
34,5,1,[19, 25, 10, 7, 13]
35,5,2,[7, 13, 19, 25, 10]
36,5,1,[10, 7, 13, 19, 25]
37,5,13,[7, 13, 19, 25, 10]
38,5,2,[10, 7, 13, 19, 25]
39,5,11,[7, 13, 19, 25, 10]
40,5,7,[7, 13, 19, 25, 10]
41,5,15,[7, 13, 19, 25, 10]
42,5,2,[7, 13, 19, 25, 10]
43,5,12,[7, 13, 19, 25, 10]
44,5,11,[7, 13, 19, 25, 10]
45,5,7,[7, 13, 19, 25, 10]
46,5,1,[25, 10, 7, 13, 19]
47,5,14,[7, 13, 19, 25, 10]
48,5,7,[7, 13, 19, 25, 10]
49,5,11,[7, 13, 19, 25, 10]
50,5,2,[7, 13, 19, 25, 10]
51,5,11,[7, 13, 19, 25, 10]
52,5,6,[7, 13, 19, 25, 10]
53,5,13,[7, 13, 19, 25, 10]
54,5,7,[7, 13, 19, 25, 10]
55,5,11,[7, 13, 19, 25, 10]
56,5,1,[13, 19, 25, 10, 7]
57,5,2,[13, 19, 25, 10, 7]
58,5,15,[7, 13, 19, 25, 10]
59,5,12,[7, 13, 19, 25, 10]
60,5,2,[7, 13, 19, 25, 10]
61,5,6,[13, 19, 25, 10, 7]
62,5,12,[7, 13, 19, 25, 10]
63,5,1,[13, 19, 25, 10, 7]
64,5,2,[7, 13, 19, 25, 10]
65,5,11,[7, 13, 19, 25, 10]
66,5,11,[7, 13, 19, 25, 10]
67,5,5,[13, 19, 25, 10, 7]
68,5,2,[10, 7, 13, 19, 25]
69,5,12,[7, 13, 19, 25, 10]
70,5,11,[7, 13, 19, 25, 10]
71,5,12,[7, 13, 19, 25, 10]
72,5,2,[7, 13, 19, 25, 10]
73,5,4,[13, 19, 25, 10, 7]
74,5,12,[7, 13, 19, 25, 10]
75,5,1,[13, 19, 25, 10, 7]
76,5,5,[7, 13, 19, 25, 10]
77,5,11,[7, 13, 19, 25, 10]
78,5,11,[7, 13, 19, 25, 10]
79,5,3,[13, 19, 25, 10, 7]
80,5,1,[13, 19, 25, 10, 7]
81,5,2,[7, 13, 19, 25, 10]
82,5,13,[7, 13, 19, 25, 10]
83,5,13,[7, 13, 19, 25, 10]
84,5,11,[7, 13, 19, 25, 10]
85,5,2,[13, 19, 25, 10, 7]
86,5,8,[7, 13, 19, 25, 10]
87,5,2,[10, 7, 13, 19, 25]
88,5,6,[7, 13, 19, 25, 10]
89,5,12,[7, 13, 19, 25, 10]
90,5,1,[13, 19, 25, 10, 7]
91,5,11,[7, 13, 19, 25, 10]
92,5,11,[7, 13, 19, 25, 10]
93,5,2,[19, 25, 10, 7, 13]
94,5,12,[7, 13, 19, 25, 10]
95,5,11,[7, 13, 19, 25, 10]
96,5,1,[13, 19, 25, 10, 7]
97,5,11,[7, 13, 19, 25, 10]
98,5,11,[7, 13, 19, 25, 10]
99,5,6,[7, 13, 19, 25, 10]
100,5,11,[7, 13, 19, 25, 10]
