1,1,0,[1]
2,6,15,[7, 347, 687, 232, 35, 12]
3,6,9,[347, 687, 232, 35, 12, 7]
4,1,0,[4]
5,6,10,[7, 347, 687, 232, 35, 12]
6,6,11,[7, 347, 687, 232, 35, 12]
7,6,5,[347, 687, 232, 35, 12, 7]
8,6,12,[7, 347, 687, 232, 35, 12]
9,6,12,[7, 347, 687, 232, 35, 12]
10,6,6,[347, 687, 232, 35, 12, 7]
11,6,19,[7, 347, 687, 232, 35, 12]
12,6,5,[7, 347, 687, 232, 35, 12]
13,6,16,[7, 347, 687, 232, 35, 12]
14,6,13,[7, 347, 687, 232, 35, 12]
15,6,13,[7, 347, 687, 232, 35, 12]
16,6,13,[7, 347, 687, 232, 35, 12]
17,6,15,[7, 347, 687, 232, 35, 12]
18,6,13,[7, 347, 687, 232, 35, 12]
19,6,21,[7, 347, 687, 232, 35, 12]
20,6,13,[7, 347, 687, 232, 35, 12]
21,6,7,[347, 687, 232, 35, 12, 7]
22,6,17,[7, 347, 687, 232, 35, 12]
23,6,9,[347, 687, 232, 35, 12, 7]
24,6,13,[7, 347, 687, 232, 35, 12]
25,6,7,[347, 687, 232, 35, 12, 7]
26,6,14,[7, 347, 687, 232, 35, 12]
27,6,13,[7, 347, 687, 232, 35, 12]
28,6,20,[7, 347, 687, 232, 35, 12]
29,6,18,[7, 347, 687, 232, 35, 12]
30,6,7,[347, 687, 232, 35, 12, 7]
31,6,8,[7, 347, 687, 232, 35, 12]
32,6,7,[347, 687, 232, 35, 12, 7]
33,6,14,[7, 347, 687, 232, 35, 12]
34,6,22,[7, 347, 687, 232, 35, 12]
35,6,5,[12, 7, 347, 687, 232, 35]
36,6,7,[347, 687, 232, 35, 12, 7]
37,6,8,[7, 347, 687, 232, 35, 12]
38,6,8,[347, 687, 232, 35, 12, 7]
39,6,14,[7, 347, 687, 232, 35, 12]
40,6,20,[7, 347, 687, 232, 35, 12]
41,6,16,[7, 347, 687, 232, 35, 12]
42,6,6,[7, 347, 687, 232, 35, 12]
43,6,18,[7, 347, 687, 232, 35, 12]
44,6,14,[7, 347, 687, 232, 35, 12]
45,6,20,[7, 347, 687, 232, 35, 12]
46,6,8,[347, 687, 232, 35, 12, 7]
47,6,16,[7, 347, 687, 232, 35, 12]
48,6,20,[7, 347, 687, 232, 35, 12]
49,6,14,[7, 347, 687, 232, 35, 12]
50,6,6,[7, 347, 687, 232, 35, 12]
51,6,14,[7, 347, 687, 232, 35, 12]
52,6,16,[7, 347, 687, 232, 35, 12]
53,6,18,[7, 347, 687, 232, 35, 12]
