1,1,0,[1]
2,9,2,[8, 6, 5, 21, 10, 7, 23, 39, 16]
3,9,4,[7, 23, 39, 16, 8, 6, 5, 21, 10]
4,1,0,[4]
5,9,0,[5, 21, 10, 7, 23, 39, 16, 8, 6]
6,9,0,[6, 5, 21, 10, 7, 23, 39, 16, 8]
7,9,0,[7, 23, 39, 16, 8, 6, 5, 21, 10]
8,9,0,[8, 6, 5, 21, 10, 7, 23, 39, 16]
9,9,1,[6, 5, 21, 10, 7, 23, 39, 16, 8]
10,9,0,[10, 7, 23, 39, 16, 8, 6, 5, 21]
11,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
12,9,1,[7, 23, 39, 16, 8, 6, 5, 21, 10]
13,9,6,[6, 5, 21, 10, 7, 23, 39, 16, 8]
14,9,2,[6, 5, 21, 10, 7, 23, 39, 16, 8]
15,9,1,[8, 6, 5, 21, 10, 7, 23, 39, 16]
16,9,0,[16, 8, 6, 5, 21, 10, 7, 23, 39]
17,9,4,[6, 5, 21, 10, 7, 23, 39, 16, 8]
18,9,1,[8, 6, 5, 21, 10, 7, 23, 39, 16]
19,9,3,[7, 23, 39, 16, 8, 6, 5, 21, 10]
20,9,2,[6, 5, 21, 10, 7, 23, 39, 16, 8]
21,9,0,[21, 10, 7, 23, 39, 16, 8, 6, 5]
22,9,7,[6, 5, 21, 10, 7, 23, 39, 16, 8]
23,9,0,[23, 39, 16, 8, 6, 5, 21, 10, 7]
24,9,2,[6, 5, 21, 10, 7, 23, 39, 16, 8]
25,9,1,[10, 7, 23, 39, 16, 8, 6, 5, 21]
26,9,2,[8, 6, 5, 21, 10, 7, 23, 39, 16]
27,9,2,[6, 5, 21, 10, 7, 23, 39, 16, 8]
28,9,4,[6, 5, 21, 10, 7, 23, 39, 16, 8]
29,9,5,[6, 5, 21, 10, 7, 23, 39, 16, 8]
30,9,1,[10, 7, 23, 39, 16, 8, 6, 5, 21]
31,9,9,[6, 5, 21, 10, 7, 23, 39, 16, 8]
32,9,1,[10, 7, 23, 39, 16, 8, 6, 5, 21]
33,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
34,9,4,[7, 23, 39, 16, 8, 6, 5, 21, 10]
35,9,2,[7, 23, 39, 16, 8, 6, 5, 21, 10]
36,9,1,[10, 7, 23, 39, 16, 8, 6, 5, 21]
37,9,5,[8, 6, 5, 21, 10, 7, 23, 39, 16]
38,9,1,[21, 10, 7, 23, 39, 16, 8, 6, 5]
39,9,0,[39, 16, 8, 6, 5, 21, 10, 7, 23]
40,9,4,[6, 5, 21, 10, 7, 23, 39, 16, 8]
41,9,9,[6, 5, 21, 10, 7, 23, 39, 16, 8]
42,9,2,[7, 23, 39, 16, 8, 6, 5, 21, 10]
43,9,9,[6, 5, 21, 10, 7, 23, 39, 16, 8]
44,9,2,[8, 6, 5, 21, 10, 7, 23, 39, 16]
45,9,4,[6, 5, 21, 10, 7, 23, 39, 16, 8]
46,9,2,[10, 7, 23, 39, 16, 8, 6, 5, 21]
47,9,8,[6, 5, 21, 10, 7, 23, 39, 16, 8]
48,9,4,[6, 5, 21, 10, 7, 23, 39, 16, 8]
49,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
50,9,2,[7, 23, 39, 16, 8, 6, 5, 21, 10]
51,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
52,9,5,[6, 5, 21, 10, 7, 23, 39, 16, 8]
53,9,4,[8, 6, 5, 21, 10, 7, 23, 39, 16]
54,9,4,[6, 5, 21, 10, 7, 23, 39, 16, 8]
55,9,1,[16, 8, 6, 5, 21, 10, 7, 23, 39]
56,9,7,[6, 5, 21, 10, 7, 23, 39, 16, 8]
57,9,8,[6, 5, 21, 10, 7, 23, 39, 16, 8]
58,9,10,[6, 5, 21, 10, 7, 23, 39, 16, 8]
59,9,8,[6, 5, 21, 10, 7, 23, 39, 16, 8]
60,9,2,[7, 23, 39, 16, 8, 6, 5, 21, 10]
61,9,3,[8, 6, 5, 21, 10, 7, 23, 39, 16]
62,9,4,[6, 5, 21, 10, 7, 23, 39, 16, 8]
63,9,7,[6, 5, 21, 10, 7, 23, 39, 16, 8]
64,9,2,[7, 23, 39, 16, 8, 6, 5, 21, 10]
65,9,2,[8, 6, 5, 21, 10, 7, 23, 39, 16]
66,9,1,[16, 8, 6, 5, 21, 10, 7, 23, 39]
67,9,7,[6, 5, 21, 10, 7, 23, 39, 16, 8]
68,9,1,[21, 10, 7, 23, 39, 16, 8, 6, 5]
69,9,3,[8, 6, 5, 21, 10, 7, 23, 39, 16]
70,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
71,9,3,[10, 7, 23, 39, 16, 8, 6, 5, 21]
72,9,2,[7, 23, 39, 16, 8, 6, 5, 21, 10]
73,9,4,[8, 6, 5, 21, 10, 7, 23, 39, 16]
74,9,1,[39, 16, 8, 6, 5, 21, 10, 7, 23]
75,9,7,[6, 5, 21, 10, 7, 23, 39, 16, 8]
76,9,1,[23, 39, 16, 8, 6, 5, 21, 10, 7]
77,9,2,[8, 6, 5, 21, 10, 7, 23, 39, 16]
78,9,2,[8, 6, 5, 21, 10, 7, 23, 39, 16]
79,9,4,[6, 5, 21, 10, 7, 23, 39, 16, 8]
80,9,7,[6, 5, 21, 10, 7, 23, 39, 16, 8]
81,9,2,[7, 23, 39, 16, 8, 6, 5, 21, 10]
82,9,10,[6, 5, 21, 10, 7, 23, 39, 16, 8]
83,9,6,[6, 5, 21, 10, 7, 23, 39, 16, 8]
84,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
85,9,8,[6, 5, 21, 10, 7, 23, 39, 16, 8]
86,9,5,[6, 5, 21, 10, 7, 23, 39, 16, 8]
87,9,2,[10, 7, 23, 39, 16, 8, 6, 5, 21]
88,9,5,[6, 5, 21, 10, 7, 23, 39, 16, 8]
89,9,3,[8, 6, 5, 21, 10, 7, 23, 39, 16]
90,9,7,[6, 5, 21, 10, 7, 23, 39, 16, 8]
91,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
92,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
93,9,5,[7, 23, 39, 16, 8, 6, 5, 21, 10]
94,9,4,[6, 5, 21, 10, 7, 23, 39, 16, 8]
95,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
96,9,7,[6, 5, 21, 10, 7, 23, 39, 16, 8]
97,9,5,[10, 7, 23, 39, 16, 8, 6, 5, 21]
98,9,1,[16, 8, 6, 5, 21, 10, 7, 23, 39]
99,9,5,[6, 5, 21, 10, 7, 23, 39, 16, 8]
100,9,3,[6, 5, 21, 10, 7, 23, 39, 16, 8]
