1,1,0,[1]
2,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
3,10,19,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
4,1,0,[4]
5,10,11,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
6,10,12,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
7,10,9,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
8,10,13,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
9,10,13,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
10,10,10,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
11,10,12,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
12,10,9,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
13,10,13,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
14,10,14,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
15,10,14,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
16,10,14,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
17,10,9,[347, 677, 1007, 72, 12, 7, 337, 667, 52, 17]
18,10,14,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
19,4,3,[349, 679, 104, 19]
20,10,14,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
21,10,11,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
22,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
23,10,19,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
24,10,14,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
25,10,11,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
26,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
27,10,14,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
28,10,13,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
29,10,18,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
30,10,11,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
31,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
32,10,11,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
33,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
34,4,4,[349, 679, 104, 19]
35,10,10,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
36,10,11,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
37,10,18,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
38,10,12,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
39,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
40,10,13,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
41,10,12,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
42,10,10,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
43,10,17,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
44,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
45,10,13,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
46,10,12,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
47,10,12,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
48,10,13,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
49,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
50,10,10,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
51,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
52,10,9,[17, 347, 677, 1007, 72, 12, 7, 337, 667, 52]
53,10,16,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
54,10,13,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
55,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
56,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
57,10,15,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
58,10,15,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
59,10,20,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
60,10,10,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
61,10,15,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
62,10,16,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
63,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
64,10,10,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
65,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
66,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
67,10,15,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
68,10,12,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
69,10,16,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
70,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
71,10,13,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
72,10,9,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
73,10,17,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
74,10,16,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
75,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
76,10,20,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
77,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
78,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
79,10,21,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
80,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
81,10,10,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
82,10,18,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
83,10,17,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
84,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
85,10,15,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
86,10,14,[7, 337, 667, 52, 17, 347, 677, 1007, 72, 12]
87,10,12,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
88,10,10,[347, 677, 1007, 72, 12, 7, 337, 667, 52, 17]
89,10,18,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
90,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
91,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
92,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
93,4,5,[349, 679, 104, 19]
94,10,16,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
95,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
96,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
97,10,14,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
98,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
99,10,10,[347, 677, 1007, 72, 12, 7, 337, 667, 52, 17]
100,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
101,10,22,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
102,10,15,[337, 667, 52, 17, 347, 677, 1007, 72, 12, 7]
103,10,19,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
104,4,3,[19, 349, 679, 104]
105,10,15,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
106,10,16,[12, 7, 337, 667, 52, 17, 347, 677, 1007, 72]
