1,1,0,[1]
2,5,15,[8, 6, 5, 280, 18]
3,5,15,[8, 6, 5, 280, 18]
4,1,0,[4]
5,5,4,[280, 18, 8, 6, 5]
6,5,4,[5, 280, 18, 8, 6]
7,5,10,[8, 6, 5, 280, 18]
8,5,4,[6, 5, 280, 18, 8]
9,5,5,[5, 280, 18, 8, 6]
10,5,11,[8, 6, 5, 280, 18]
11,5,8,[6, 5, 280, 18, 8]
12,5,11,[8, 6, 5, 280, 18]
13,5,7,[6, 5, 280, 18, 8]
14,5,6,[5, 280, 18, 8, 6]
15,5,5,[6, 5, 280, 18, 8]
16,5,5,[6, 5, 280, 18, 8]
17,5,7,[8, 6, 5, 280, 18]
18,5,4,[8, 6, 5, 280, 18]
19,2,1,[294, 19]
20,5,6,[5, 280, 18, 8, 6]
21,5,12,[8, 6, 5, 280, 18]
22,5,8,[6, 5, 280, 18, 8]
23,5,4,[298, 151, 426, 76, 23]
24,5,6,[5, 280, 18, 8, 6]
25,5,12,[8, 6, 5, 280, 18]
26,5,6,[6, 5, 280, 18, 8]
27,5,6,[5, 280, 18, 8, 6]
28,5,9,[6, 5, 280, 18, 8]
29,5,8,[5, 280, 18, 8, 6]
30,5,12,[8, 6, 5, 280, 18]
31,5,14,[8, 6, 5, 280, 18]
32,5,12,[8, 6, 5, 280, 18]
33,5,7,[5, 280, 18, 8, 6]
34,2,2,[294, 19]
35,5,12,[8, 6, 5, 280, 18]
36,5,12,[8, 6, 5, 280, 18]
37,5,10,[6, 5, 280, 18, 8]
38,5,13,[8, 6, 5, 280, 18]
39,5,6,[6, 5, 280, 18, 8]
40,5,9,[6, 5, 280, 18, 8]
41,5,15,[6, 5, 280, 18, 8]
42,5,12,[8, 6, 5, 280, 18]
43,5,17,[8, 6, 5, 280, 18]
44,5,6,[6, 5, 280, 18, 8]
45,5,9,[6, 5, 280, 18, 8]
46,5,13,[8, 6, 5, 280, 18]
47,5,14,[8, 6, 5, 280, 18]
48,5,9,[6, 5, 280, 18, 8]
49,5,7,[5, 280, 18, 8, 6]
50,5,12,[8, 6, 5, 280, 18]
51,5,7,[5, 280, 18, 8, 6]
52,5,8,[8, 6, 5, 280, 18]
53,5,16,[8, 6, 5, 280, 18]
54,5,9,[6, 5, 280, 18, 8]
55,5,6,[6, 5, 280, 18, 8]
56,5,8,[6, 5, 280, 18, 8]
57,5,9,[6, 5, 280, 18, 8]
58,5,15,[8, 6, 5, 280, 18]
59,5,9,[6, 5, 280, 18, 8]
60,5,12,[8, 6, 5, 280, 18]
61,5,6,[8, 6, 5, 280, 18]
62,5,8,[5, 280, 18, 8, 6]
63,5,8,[6, 5, 280, 18, 8]
64,5,12,[8, 6, 5, 280, 18]
65,5,5,[8, 6, 5, 280, 18]
66,5,6,[6, 5, 280, 18, 8]
67,5,8,[5, 280, 18, 8, 6]
68,5,13,[8, 6, 5, 280, 18]
69,5,7,[6, 5, 280, 18, 8]
70,5,7,[5, 280, 18, 8, 6]
