1,1,0,[1],[0]
2,12,5,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
3,12,22,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
4,1,0,[4],[0]
5,12,0,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
6,12,0,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
7,12,0,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
8,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
9,12,0,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
10,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
11,12,17,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
12,12,0,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
13,12,13,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
14,12,0,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
15,12,2,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
16,12,2,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
17,12,17,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
18,12,2,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
19,12,10,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
20,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
21,12,2,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
22,12,14,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
23,12,5,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
24,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
25,12,2,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
26,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
27,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
28,12,18,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
29,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
30,12,2,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
31,3,0,[31, 58, 697],[1, 0, 0]
32,12,2,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
33,12,0,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34,12,11,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
35,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
36,12,2,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
37,12,16,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
38,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
39,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
40,12,18,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
41,12,16,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
42,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
43,12,6,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
44,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
45,12,18,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
46,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
47,12,20,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
48,12,18,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
49,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
50,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
51,12,2,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
52,12,18,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
53,12,22,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
54,12,18,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
55,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
56,12,14,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
57,12,15,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
58,3,0,[31, 58, 697],[1, 0, 0]
59,12,5,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
60,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
61,12,7,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
62,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
63,12,14,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
64,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
65,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
66,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
67,12,9,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
68,12,3,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
69,12,4,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
70,12,1,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
71,12,5,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
72,12,0,[5, 6, 7, 9, 12, 14, 33, 72, 116, 671, 673, 1339],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
