1,1,0,[1]
2,15,21,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
3,15,22,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
4,1,0,[4]
5,15,14,[437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5]
6,15,14,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
7,15,14,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
8,15,15,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
9,15,14,[6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9]
10,15,15,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
11,15,18,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
12,15,14,[7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12]
13,15,14,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
14,15,14,[9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14]
15,15,16,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
16,15,16,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
17,15,20,[6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9]
18,15,16,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
19,15,23,[6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9]
20,15,15,[6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9]
21,15,16,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
22,15,15,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
23,15,18,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
24,15,15,[6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9]
25,15,16,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
26,15,17,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
27,15,15,[6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9]
28,15,19,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
29,15,20,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
30,15,16,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
31,15,24,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
32,15,16,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
33,15,15,[9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14]
34,15,24,[6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9]
35,15,15,[7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12]
36,15,16,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
37,15,20,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
38,15,17,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
39,15,17,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
40,15,19,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
41,15,21,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
42,15,14,[12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42]
43,15,22,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
44,15,17,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
45,15,19,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
46,15,17,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
47,15,19,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
48,15,19,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
49,15,14,[14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49]
50,15,15,[7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12]
51,15,16,[6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9]
52,15,21,[6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9]
53,15,18,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
54,15,19,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
55,15,17,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
56,15,15,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
57,15,16,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
58,15,25,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
59,15,18,[9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14]
60,15,15,[7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12]
61,15,19,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
62,15,16,[9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14]
63,15,15,[445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13]
64,15,15,[7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12]
65,15,17,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
66,15,17,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
67,15,18,[9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14]
68,15,17,[439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12, 7]
69,15,18,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
70,15,15,[9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14]
71,15,18,[9, 6, 5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14]
72,15,15,[7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6, 5, 437, 42, 12]
73,15,20,[5, 437, 42, 12, 7, 439, 871, 80, 13, 445, 94, 49, 14, 9, 6]
