1,1,0,[1]
2,12,14,[8, 6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15]
3,12,22,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
4,1,0,[4]
5,12,11,[241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6, 5]
6,12,11,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
7,12,11,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
8,12,11,[6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8]
9,12,12,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
10,12,12,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
11,12,15,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
12,12,11,[7, 243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12]
13,12,19,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
14,12,13,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
15,12,11,[8, 6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15]
16,12,12,[6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8]
17,12,18,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
18,12,12,[6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8]
19,12,15,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
20,12,13,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
21,12,13,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
22,12,20,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
23,12,14,[8, 6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15]
24,12,13,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
25,12,13,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
26,12,12,[8, 6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15]
27,12,13,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
28,12,16,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
29,12,19,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
30,12,13,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
31,12,16,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
32,12,13,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
33,12,14,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
34,12,16,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
35,12,12,[7, 243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12]
36,12,13,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
37,12,16,[8, 6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15]
38,12,14,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
39,12,13,[6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8]
40,12,16,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
41,12,19,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
42,12,12,[7, 243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12]
43,12,18,[8, 6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15]
44,12,12,[8, 6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15]
45,12,16,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
46,12,14,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
47,12,19,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
48,12,16,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
49,12,14,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
50,12,12,[7, 243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12]
51,12,14,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
52,12,19,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
53,12,18,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
54,12,16,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
55,12,13,[6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8]
56,12,20,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
57,12,21,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
58,12,17,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
59,12,11,[295, 64, 12, 7, 243, 15, 8, 6, 5, 241, 477, 59]
60,12,12,[7, 243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12]
61,12,15,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
62,12,15,[5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8, 6]
63,12,20,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
64,12,11,[12, 7, 243, 15, 8, 6, 5, 241, 477, 59, 295, 64]
65,12,13,[6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8]
66,12,13,[6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15, 8]
67,12,18,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
68,12,14,[243, 15, 8, 6, 5, 241, 477, 59, 295, 64, 12, 7]
69,12,13,[8, 6, 5, 241, 477, 59, 295, 64, 12, 7, 243, 15]
