1,1,0,[1]
2,9,10,[7, 48, 11, 52, 17, 58, 31, 72, 12]
3,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
4,1,0,[4]
5,9,4,[7, 48, 11, 52, 17, 58, 31, 72, 12]
6,9,5,[7, 48, 11, 52, 17, 58, 31, 72, 12]
7,9,0,[7, 48, 11, 52, 17, 58, 31, 72, 12]
8,9,6,[7, 48, 11, 52, 17, 58, 31, 72, 12]
9,9,6,[7, 48, 11, 52, 17, 58, 31, 72, 12]
10,9,1,[7, 48, 11, 52, 17, 58, 31, 72, 12]
11,9,0,[11, 52, 17, 58, 31, 72, 12, 7, 48]
12,9,0,[12, 7, 48, 11, 52, 17, 58, 31, 72]
13,9,2,[11, 52, 17, 58, 31, 72, 12, 7, 48]
14,9,7,[7, 48, 11, 52, 17, 58, 31, 72, 12]
15,9,7,[7, 48, 11, 52, 17, 58, 31, 72, 12]
16,9,7,[7, 48, 11, 52, 17, 58, 31, 72, 12]
17,9,0,[17, 58, 31, 72, 12, 7, 48, 11, 52]
18,9,7,[7, 48, 11, 52, 17, 58, 31, 72, 12]
19,9,2,[12, 7, 48, 11, 52, 17, 58, 31, 72]
20,9,7,[7, 48, 11, 52, 17, 58, 31, 72, 12]
21,9,2,[7, 48, 11, 52, 17, 58, 31, 72, 12]
22,9,3,[11, 52, 17, 58, 31, 72, 12, 7, 48]
23,9,2,[12, 7, 48, 11, 52, 17, 58, 31, 72]
24,9,7,[7, 48, 11, 52, 17, 58, 31, 72, 12]
25,9,2,[7, 48, 11, 52, 17, 58, 31, 72, 12]
26,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
27,9,7,[7, 48, 11, 52, 17, 58, 31, 72, 12]
28,9,1,[11, 52, 17, 58, 31, 72, 12, 7, 48]
29,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
30,9,2,[7, 48, 11, 52, 17, 58, 31, 72, 12]
31,9,0,[31, 72, 12, 7, 48, 11, 52, 17, 58]
32,9,2,[7, 48, 11, 52, 17, 58, 31, 72, 12]
33,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
34,9,3,[12, 7, 48, 11, 52, 17, 58, 31, 72]
35,9,1,[12, 7, 48, 11, 52, 17, 58, 31, 72]
36,9,2,[7, 48, 11, 52, 17, 58, 31, 72, 12]
37,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
38,9,3,[7, 48, 11, 52, 17, 58, 31, 72, 12]
39,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
40,9,1,[11, 52, 17, 58, 31, 72, 12, 7, 48]
41,9,11,[7, 48, 11, 52, 17, 58, 31, 72, 12]
42,9,1,[12, 7, 48, 11, 52, 17, 58, 31, 72]
43,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
44,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
45,9,1,[11, 52, 17, 58, 31, 72, 12, 7, 48]
46,9,3,[7, 48, 11, 52, 17, 58, 31, 72, 12]
47,9,2,[17, 58, 31, 72, 12, 7, 48, 11, 52]
48,9,0,[48, 11, 52, 17, 58, 31, 72, 12, 7]
49,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
50,9,1,[12, 7, 48, 11, 52, 17, 58, 31, 72]
51,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
52,9,0,[52, 17, 58, 31, 72, 12, 7, 48, 11]
53,9,10,[7, 48, 11, 52, 17, 58, 31, 72, 12]
54,9,1,[11, 52, 17, 58, 31, 72, 12, 7, 48]
55,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
56,9,3,[11, 52, 17, 58, 31, 72, 12, 7, 48]
57,9,4,[11, 52, 17, 58, 31, 72, 12, 7, 48]
58,9,0,[58, 31, 72, 12, 7, 48, 11, 52, 17]
59,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
60,9,1,[12, 7, 48, 11, 52, 17, 58, 31, 72]
61,9,5,[11, 52, 17, 58, 31, 72, 12, 7, 48]
62,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
63,9,3,[11, 52, 17, 58, 31, 72, 12, 7, 48]
64,9,1,[12, 7, 48, 11, 52, 17, 58, 31, 72]
65,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
66,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
67,9,4,[11, 52, 17, 58, 31, 72, 12, 7, 48]
68,9,3,[7, 48, 11, 52, 17, 58, 31, 72, 12]
69,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
70,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
71,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
72,9,0,[72, 12, 7, 48, 11, 52, 17, 58, 31]
73,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
74,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
75,9,3,[11, 52, 17, 58, 31, 72, 12, 7, 48]
76,9,3,[12, 7, 48, 11, 52, 17, 58, 31, 72]
77,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
78,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
79,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
80,9,3,[11, 52, 17, 58, 31, 72, 12, 7, 48]
81,9,1,[12, 7, 48, 11, 52, 17, 58, 31, 72]
82,9,10,[7, 48, 11, 52, 17, 58, 31, 72, 12]
83,9,3,[12, 7, 48, 11, 52, 17, 58, 31, 72]
84,9,8,[7, 48, 11, 52, 17, 58, 31, 72, 12]
85,9,4,[11, 52, 17, 58, 31, 72, 12, 7, 48]
86,9,2,[11, 52, 17, 58, 31, 72, 12, 7, 48]
87,9,3,[7, 48, 11, 52, 17, 58, 31, 72, 12]
88,9,1,[17, 58, 31, 72, 12, 7, 48, 11, 52]
89,9,9,[7, 48, 11, 52, 17, 58, 31, 72, 12]
90,9,3,[11, 52, 17, 58, 31, 72, 12, 7, 48]
