1,1,0,[1],[0]
2,21,16,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
3,21,13,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,21,6,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
6,21,7,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
7,21,0,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
8,21,8,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
9,21,8,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
10,21,0,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
11,21,0,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
12,21,1,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
13,21,0,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
14,21,9,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
15,21,9,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
16,21,9,[7, 10, 11, 13, 19, 28, 30, 37, 63, 97, 115, 226, 230, 236, 669, 673, 675, 681, 699, 759, 1335],[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
