1,1,0,[1]
2,16,19,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
3,16,17,[8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18]
4,1,0,[4]
5,16,15,[380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5]
6,16,15,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
7,16,15,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
8,16,15,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
9,16,16,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
10,16,15,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
11,16,15,[386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11]
12,16,16,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
13,16,19,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
14,16,17,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
15,16,16,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
16,16,16,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
17,16,19,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
18,16,15,[8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18]
19,16,21,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
20,16,17,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
21,16,15,[10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21]
22,16,20,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
23,16,21,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
24,16,17,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
25,16,16,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
26,16,17,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
27,16,17,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
28,16,15,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
29,16,19,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
30,16,16,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
31,16,18,[10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21]
32,16,16,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
33,16,18,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
34,16,22,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
35,16,17,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
36,16,16,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
37,16,21,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
38,16,16,[10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21]
39,16,17,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
40,16,16,[386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11]
41,16,23,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
42,16,17,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
43,16,18,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
44,16,17,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
45,16,16,[386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11]
46,16,17,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
47,16,21,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
48,16,16,[386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11]
49,16,18,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
50,16,17,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
51,16,18,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
52,16,20,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
53,16,19,[386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11]
54,16,16,[386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11]
55,16,17,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
56,16,20,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
57,16,21,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
58,16,19,[10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21]
59,16,18,[386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11]
60,16,17,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
61,16,22,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
62,16,19,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
63,16,20,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
64,16,17,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
65,16,16,[8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18]
66,16,17,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
67,16,18,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
68,16,16,[10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21]
69,16,18,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
70,16,18,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
71,16,19,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
72,16,17,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
73,16,23,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
74,16,18,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
75,16,20,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
76,16,22,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
77,16,15,[18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77]
78,16,16,[8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18]
79,16,21,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
80,16,20,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
81,16,17,[382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10, 7]
82,16,19,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
83,16,18,[10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21]
84,16,18,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
85,16,21,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
86,16,17,[386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11]
87,16,17,[7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28, 11, 386, 195, 21, 10]
88,16,20,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
89,16,23,[6, 5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8]
90,16,20,[11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6, 5, 380, 28]
91,16,18,[5, 380, 28, 11, 386, 195, 21, 10, 7, 382, 193, 568, 77, 18, 8, 6]
