1,1,0,[1]
2,1,1,[4]
3,4,1,[5, 7, 9, 6]
4,1,0,[4]
5,4,0,[5, 7, 9, 6]
6,4,0,[6, 5, 7, 9]
7,4,0,[7, 9, 6, 5]
8,4,1,[6, 5, 7, 9]
9,4,0,[9, 6, 5, 7]
10,4,1,[7, 9, 6, 5]
11,4,4,[6, 5, 7, 9]
12,4,1,[7, 9, 6, 5]
13,4,3,[6, 5, 7, 9]
14,4,1,[9, 6, 5, 7]
15,4,2,[6, 5, 7, 9]
16,4,2,[6, 5, 7, 9]
17,4,4,[7, 9, 6, 5]
18,4,2,[6, 5, 7, 9]
19,4,3,[7, 9, 6, 5]
20,4,1,[9, 6, 5, 7]
21,4,2,[7, 9, 6, 5]
22,4,4,[6, 5, 7, 9]
23,4,3,[7, 9, 6, 5]
24,4,1,[9, 6, 5, 7]
25,4,2,[7, 9, 6, 5]
26,4,3,[6, 5, 7, 9]
27,4,1,[9, 6, 5, 7]
28,4,5,[6, 5, 7, 9]
29,4,4,[9, 6, 5, 7]
30,4,2,[7, 9, 6, 5]
31,4,3,[9, 6, 5, 7]
32,4,2,[7, 9, 6, 5]
33,4,2,[9, 6, 5, 7]
34,4,4,[7, 9, 6, 5]
35,4,2,[7, 9, 6, 5]
36,4,2,[7, 9, 6, 5]
37,4,4,[6, 5, 7, 9]
38,4,3,[7, 9, 6, 5]
39,4,3,[6, 5, 7, 9]
40,4,5,[6, 5, 7, 9]
41,4,7,[6, 5, 7, 9]
42,4,2,[7, 9, 6, 5]
43,4,6,[6, 5, 7, 9]
44,4,3,[6, 5, 7, 9]
45,4,5,[6, 5, 7, 9]
46,4,3,[7, 9, 6, 5]
47,4,3,[9, 6, 5, 7]
48,4,5,[6, 5, 7, 9]
49,4,2,[9, 6, 5, 7]
50,4,2,[7, 9, 6, 5]
51,4,2,[9, 6, 5, 7]
52,4,5,[7, 9, 6, 5]
53,4,4,[6, 5, 7, 9]
54,4,5,[6, 5, 7, 9]
55,4,3,[6, 5, 7, 9]
56,4,4,[6, 5, 7, 9]
57,4,5,[6, 5, 7, 9]
58,4,4,[9, 6, 5, 7]
59,4,6,[6, 5, 7, 9]
60,4,2,[7, 9, 6, 5]
61,4,5,[6, 5, 7, 9]
62,4,3,[9, 6, 5, 7]
63,4,4,[6, 5, 7, 9]
64,4,2,[7, 9, 6, 5]
65,4,3,[6, 5, 7, 9]
66,4,3,[6, 5, 7, 9]
67,4,5,[6, 5, 7, 9]
68,4,3,[7, 9, 6, 5]
69,4,4,[6, 5, 7, 9]
70,4,2,[9, 6, 5, 7]
71,4,6,[6, 5, 7, 9]
72,4,2,[7, 9, 6, 5]
73,4,5,[6, 5, 7, 9]
74,4,4,[6, 5, 7, 9]
75,4,4,[6, 5, 7, 9]
76,4,4,[7, 9, 6, 5]
77,4,3,[6, 5, 7, 9]
78,4,3,[6, 5, 7, 9]
79,4,3,[7, 9, 6, 5]
80,4,4,[6, 5, 7, 9]
81,4,2,[7, 9, 6, 5]
82,4,7,[6, 5, 7, 9]
83,4,6,[6, 5, 7, 9]
84,4,2,[9, 6, 5, 7]
85,4,5,[6, 5, 7, 9]
86,4,6,[6, 5, 7, 9]
87,4,3,[7, 9, 6, 5]
88,4,5,[7, 9, 6, 5]
89,4,3,[9, 6, 5, 7]
90,4,4,[6, 5, 7, 9]
91,4,2,[9, 6, 5, 7]
92,4,2,[9, 6, 5, 7]
93,4,5,[7, 9, 6, 5]
94,4,3,[9, 6, 5, 7]
95,4,2,[9, 6, 5, 7]
96,4,4,[6, 5, 7, 9]
97,4,6,[7, 9, 6, 5]
98,4,3,[6, 5, 7, 9]
99,4,5,[7, 9, 6, 5]
100,4,2,[9, 6, 5, 7]
