1,1,0,[1],[0]
2,14,4,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
3,14,7,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,14,0,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
6,14,0,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
7,14,0,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
8,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
9,14,0,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
10,14,0,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
11,14,4,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
12,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
13,14,4,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
14,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
15,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
16,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
17,14,7,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
18,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
19,14,5,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
20,14,0,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
21,14,0,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
22,14,5,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
23,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
24,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
25,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
26,14,3,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
27,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
28,14,5,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
29,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
30,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
31,14,4,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
32,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
33,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
34,14,6,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
35,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
36,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
37,14,3,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
38,14,1,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
39,14,3,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
40,14,5,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
41,14,7,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
42,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
43,14,3,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
44,14,3,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
45,14,5,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
46,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
47,14,0,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
48,14,5,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
49,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
50,14,2,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
51,14,0,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
52,14,8,[5, 6, 7, 9, 10, 20, 21, 47, 51, 68, 369, 732, 734, 774],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
