1,1,0,[1],[0]
2,7,12,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
3,7,6,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,7,0,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
6,7,0,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
7,7,4,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
8,7,0,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
9,7,1,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
10,7,5,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
11,7,11,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
12,7,5,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
13,7,0,[13, 22, 57, 59, 477, 523, 987],[1, 0, 0, 1, 0, 1, 0]
14,7,2,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
15,7,1,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
16,7,0,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
17,7,8,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
18,7,1,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
19,7,5,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
20,7,2,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
21,7,6,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
22,7,0,[13, 22, 57, 59, 477, 523, 987],[1, 0, 0, 1, 0, 1, 0]
23,7,12,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
24,7,2,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
25,7,6,[5, 6, 8, 16, 39, 74, 469],[1, 0, 0, 0, 0, 0, 0]
