1,1,0,[1]
2,10,11,[9, 6, 5, 165, 19, 179, 339, 116, 33, 14]
3,10,20,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
4,1,0,[4]
5,10,9,[165, 19, 179, 339, 116, 33, 14, 9, 6, 5]
6,10,9,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
7,10,15,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
8,10,10,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
9,10,9,[6, 5, 165, 19, 179, 339, 116, 33, 14, 9]
10,10,16,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
11,10,19,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
12,10,16,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
13,10,22,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
14,10,9,[9, 6, 5, 165, 19, 179, 339, 116, 33, 14]
15,10,11,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
16,10,11,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
17,10,12,[14, 9, 6, 5, 165, 19, 179, 339, 116, 33]
18,10,11,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
19,10,9,[179, 339, 116, 33, 14, 9, 6, 5, 165, 19]
20,10,10,[6, 5, 165, 19, 179, 339, 116, 33, 14, 9]
21,10,17,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
22,10,23,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
23,10,19,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
24,10,10,[6, 5, 165, 19, 179, 339, 116, 33, 14, 9]
25,10,17,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
26,10,12,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
27,10,10,[6, 5, 165, 19, 179, 339, 116, 33, 14, 9]
28,10,20,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
29,10,13,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
30,10,17,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
31,10,26,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
32,10,17,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
33,10,9,[14, 9, 6, 5, 165, 19, 179, 339, 116, 33]
34,10,10,[179, 339, 116, 33, 14, 9, 6, 5, 165, 19]
35,10,17,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
36,10,17,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
37,10,13,[6, 5, 165, 19, 179, 339, 116, 33, 14, 9]
38,10,18,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
39,10,12,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
40,10,20,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
41,10,12,[9, 6, 5, 165, 19, 179, 339, 116, 33, 14]
42,10,17,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
43,10,19,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
44,10,12,[5, 165, 19, 179, 339, 116, 33, 14, 9, 6]
