1,1,0,[1],[0]
2,8,9,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
3,8,3,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
4,1,0,[4],[0]
5,8,3,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
6,8,4,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
7,8,0,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
8,8,5,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
9,8,5,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
10,8,1,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
11,8,0,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
12,8,0,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
13,8,6,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
14,8,6,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
15,8,6,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
16,8,6,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
17,8,4,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
18,8,6,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
19,8,11,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
20,8,6,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
21,8,2,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
22,8,7,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
23,8,4,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
24,8,6,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
25,8,2,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
26,8,7,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
27,8,6,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
28,8,0,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
29,8,4,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
30,8,2,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
31,8,4,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
32,8,2,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
33,8,7,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
34,8,12,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
35,8,1,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
36,8,2,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
37,8,5,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
38,8,3,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
39,8,7,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
40,8,1,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
41,8,4,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
42,8,1,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
43,8,10,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
44,8,7,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
45,8,1,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
46,8,3,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
47,8,4,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
48,8,1,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
49,8,7,[7, 11, 12, 28, 60, 187, 191, 371],[1, 1, 0, 0, 0, 0, 1, 0]
