1,1,0,[1],[0]
2,12,3,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
3,12,3,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
4,1,0,[4],[0]
5,12,0,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
6,12,0,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
7,12,0,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
8,12,0,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
9,12,1,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
10,12,0,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
11,12,6,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
12,12,1,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
13,12,5,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
14,12,2,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
15,12,0,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
16,12,1,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
17,12,17,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
18,12,1,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
19,12,6,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
20,12,2,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
21,12,0,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
22,12,6,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
23,12,0,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
24,12,2,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
25,12,1,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
26,12,1,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
27,12,2,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
28,12,7,[5, 6, 7, 8, 10, 15, 21, 23, 112, 325, 327, 343],[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
