1,1,0,[1],[0]
2,8,11,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
3,8,7,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
4,1,0,[4],[0]
5,8,0,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
6,8,0,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
7,8,7,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
8,8,1,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
9,8,0,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
10,8,8,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
11,8,3,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
12,8,8,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
13,8,6,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
14,8,1,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
15,8,2,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
16,8,2,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
17,8,4,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
18,8,2,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
19,3,0,[19, 293, 567],[1, 1, 0]
20,8,1,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
21,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
22,8,7,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
23,8,3,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
24,8,0,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
25,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
26,8,3,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
27,8,1,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
28,8,4,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
29,3,3,[19, 293, 567],[1, 1, 0]
30,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
31,8,5,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
32,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
33,8,2,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
34,3,1,[19, 293, 567],[1, 1, 0]
35,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
36,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
37,8,0,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
38,8,10,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
39,8,3,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
40,8,4,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
41,8,4,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
42,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
43,8,6,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
44,8,3,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
45,8,4,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
46,8,10,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
47,8,5,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
48,8,4,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
49,8,2,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
50,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
51,8,2,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
52,8,5,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
53,8,5,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
54,8,4,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
55,8,3,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
56,8,7,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
57,8,8,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
58,8,6,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
59,8,8,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
60,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
61,8,11,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
62,8,3,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
63,8,7,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
64,8,9,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
65,8,3,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
66,8,3,[5, 6, 9, 24, 37, 279, 311, 585],[1, 0, 0, 0, 1, 0, 1, 0]
