1,1,0,[1]
2,6,3,[8, 6, 5, 69, 26, 15]
3,6,11,[6, 5, 69, 26, 15, 8]
4,1,0,[4]
5,6,0,[5, 69, 26, 15, 8, 6]
6,6,0,[6, 5, 69, 26, 15, 8]
7,6,5,[6, 5, 69, 26, 15, 8]
8,6,0,[8, 6, 5, 69, 26, 15]
9,6,1,[6, 5, 69, 26, 15, 8]
10,6,6,[6, 5, 69, 26, 15, 8]
11,6,5,[8, 6, 5, 69, 26, 15]
12,6,6,[6, 5, 69, 26, 15, 8]
13,6,3,[8, 6, 5, 69, 26, 15]
14,6,2,[6, 5, 69, 26, 15, 8]
15,6,0,[15, 8, 6, 5, 69, 26]
16,6,1,[8, 6, 5, 69, 26, 15]
17,6,8,[6, 5, 69, 26, 15, 8]
18,6,1,[8, 6, 5, 69, 26, 15]
19,6,11,[6, 5, 69, 26, 15, 8]
20,6,2,[6, 5, 69, 26, 15, 8]
21,6,7,[6, 5, 69, 26, 15, 8]
22,6,4,[8, 6, 5, 69, 26, 15]
23,6,9,[6, 5, 69, 26, 15, 8]
24,6,2,[6, 5, 69, 26, 15, 8]
25,6,7,[6, 5, 69, 26, 15, 8]
26,6,0,[26, 15, 8, 6, 5, 69]
27,6,2,[6, 5, 69, 26, 15, 8]
28,6,6,[8, 6, 5, 69, 26, 15]
29,6,14,[6, 5, 69, 26, 15, 8]
30,6,7,[6, 5, 69, 26, 15, 8]
31,6,4,[6, 5, 69, 26, 15, 8]
32,6,7,[6, 5, 69, 26, 15, 8]
33,6,3,[6, 5, 69, 26, 15, 8]
34,6,12,[6, 5, 69, 26, 15, 8]
35,6,7,[6, 5, 69, 26, 15, 8]
36,6,7,[6, 5, 69, 26, 15, 8]
37,6,14,[6, 5, 69, 26, 15, 8]
38,6,8,[6, 5, 69, 26, 15, 8]
39,6,2,[8, 6, 5, 69, 26, 15]
40,6,6,[8, 6, 5, 69, 26, 15]
41,6,2,[15, 8, 6, 5, 69, 26]
42,6,7,[6, 5, 69, 26, 15, 8]
43,6,10,[6, 5, 69, 26, 15, 8]
44,6,1,[15, 8, 6, 5, 69, 26]
45,6,6,[8, 6, 5, 69, 26, 15]
46,6,8,[6, 5, 69, 26, 15, 8]
47,6,8,[8, 6, 5, 69, 26, 15]
48,6,6,[8, 6, 5, 69, 26, 15]
49,6,3,[6, 5, 69, 26, 15, 8]
50,6,7,[6, 5, 69, 26, 15, 8]
51,6,3,[6, 5, 69, 26, 15, 8]
52,6,9,[6, 5, 69, 26, 15, 8]
53,6,13,[6, 5, 69, 26, 15, 8]
54,6,6,[8, 6, 5, 69, 26, 15]
55,6,2,[8, 6, 5, 69, 26, 15]
56,6,4,[8, 6, 5, 69, 26, 15]
57,6,5,[8, 6, 5, 69, 26, 15]
58,6,5,[6, 5, 69, 26, 15, 8]
59,6,3,[15, 8, 6, 5, 69, 26]
60,6,7,[6, 5, 69, 26, 15, 8]
61,6,2,[15, 8, 6, 5, 69, 26]
62,6,4,[6, 5, 69, 26, 15, 8]
63,6,4,[8, 6, 5, 69, 26, 15]
64,6,7,[6, 5, 69, 26, 15, 8]
65,6,2,[8, 6, 5, 69, 26, 15]
66,6,2,[8, 6, 5, 69, 26, 15]
67,6,10,[6, 5, 69, 26, 15, 8]
68,6,8,[6, 5, 69, 26, 15, 8]
69,6,0,[69, 26, 15, 8, 6, 5]
70,6,3,[6, 5, 69, 26, 15, 8]
71,6,4,[6, 5, 69, 26, 15, 8]
72,6,7,[6, 5, 69, 26, 15, 8]
73,6,6,[6, 5, 69, 26, 15, 8]
74,6,3,[8, 6, 5, 69, 26, 15]
75,6,4,[8, 6, 5, 69, 26, 15]
76,6,10,[6, 5, 69, 26, 15, 8]
77,6,2,[8, 6, 5, 69, 26, 15]
78,6,2,[8, 6, 5, 69, 26, 15]
79,6,4,[6, 5, 69, 26, 15, 8]
80,6,4,[8, 6, 5, 69, 26, 15]
81,6,7,[6, 5, 69, 26, 15, 8]
82,6,11,[6, 5, 69, 26, 15, 8]
83,6,10,[6, 5, 69, 26, 15, 8]
84,6,3,[6, 5, 69, 26, 15, 8]
85,6,5,[8, 6, 5, 69, 26, 15]
86,6,7,[8, 6, 5, 69, 26, 15]
87,6,8,[6, 5, 69, 26, 15, 8]
88,6,9,[6, 5, 69, 26, 15, 8]
89,6,11,[6, 5, 69, 26, 15, 8]
90,6,4,[8, 6, 5, 69, 26, 15]
91,6,3,[6, 5, 69, 26, 15, 8]
92,6,3,[6, 5, 69, 26, 15, 8]
93,6,13,[6, 5, 69, 26, 15, 8]
94,6,4,[6, 5, 69, 26, 15, 8]
95,6,3,[6, 5, 69, 26, 15, 8]
96,6,4,[8, 6, 5, 69, 26, 15]
97,6,9,[6, 5, 69, 26, 15, 8]
98,6,2,[8, 6, 5, 69, 26, 15]
99,6,9,[6, 5, 69, 26, 15, 8]
100,6,3,[6, 5, 69, 26, 15, 8]
