1,1,0,[1],[0]
2,6,4,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
3,6,3,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
4,1,0,[4],[0]
5,6,0,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
6,6,0,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
7,6,9,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
8,6,0,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
9,6,1,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
10,6,10,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
11,6,6,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
12,6,10,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
13,6,2,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
14,6,2,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
15,6,1,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
16,6,1,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
17,6,14,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
18,6,0,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
19,6,5,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
20,6,2,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
21,6,11,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
22,6,3,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
23,2,0,[23, 385],[1, 0]
24,6,2,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
25,6,11,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
26,6,2,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
27,6,2,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
28,6,7,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
29,6,9,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
30,6,11,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
31,6,6,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
32,6,11,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
33,6,3,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
34,6,6,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
35,6,11,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
36,6,11,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
37,6,11,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
38,6,12,[5, 6, 8, 18, 367, 729],[1, 0, 0, 0, 1, 0]
