1,1,0,[1]
2,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
3,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
4,1,0,[4]
5,8,7,[64, 12, 7, 66, 16, 8, 6, 5]
6,8,7,[5, 64, 12, 7, 66, 16, 8, 6]
7,8,7,[66, 16, 8, 6, 5, 64, 12, 7]
8,8,7,[6, 5, 64, 12, 7, 66, 16, 8]
9,8,8,[5, 64, 12, 7, 66, 16, 8, 6]
10,8,8,[66, 16, 8, 6, 5, 64, 12, 7]
11,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
12,8,7,[7, 66, 16, 8, 6, 5, 64, 12]
13,8,9,[7, 66, 16, 8, 6, 5, 64, 12]
14,8,9,[5, 64, 12, 7, 66, 16, 8, 6]
15,8,8,[6, 5, 64, 12, 7, 66, 16, 8]
16,8,7,[8, 6, 5, 64, 12, 7, 66, 16]
17,8,16,[7, 66, 16, 8, 6, 5, 64, 12]
18,8,8,[6, 5, 64, 12, 7, 66, 16, 8]
19,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
20,8,9,[5, 64, 12, 7, 66, 16, 8, 6]
21,8,9,[66, 16, 8, 6, 5, 64, 12, 7]
22,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
23,8,14,[7, 66, 16, 8, 6, 5, 64, 12]
24,8,9,[5, 64, 12, 7, 66, 16, 8, 6]
25,8,9,[66, 16, 8, 6, 5, 64, 12, 7]
26,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
27,8,9,[5, 64, 12, 7, 66, 16, 8, 6]
28,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
29,8,18,[7, 66, 16, 8, 6, 5, 64, 12]
30,8,9,[66, 16, 8, 6, 5, 64, 12, 7]
31,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
32,8,9,[66, 16, 8, 6, 5, 64, 12, 7]
33,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
34,8,11,[6, 5, 64, 12, 7, 66, 16, 8]
35,8,8,[7, 66, 16, 8, 6, 5, 64, 12]
36,8,9,[66, 16, 8, 6, 5, 64, 12, 7]
37,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
38,8,10,[66, 16, 8, 6, 5, 64, 12, 7]
39,8,8,[8, 6, 5, 64, 12, 7, 66, 16]
40,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
41,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
42,8,8,[7, 66, 16, 8, 6, 5, 64, 12]
43,8,12,[7, 66, 16, 8, 6, 5, 64, 12]
44,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
45,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
46,8,10,[66, 16, 8, 6, 5, 64, 12, 7]
47,8,10,[8, 6, 5, 64, 12, 7, 66, 16]
48,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
49,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
50,8,8,[7, 66, 16, 8, 6, 5, 64, 12]
51,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
52,8,17,[7, 66, 16, 8, 6, 5, 64, 12]
53,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
54,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
55,8,8,[8, 6, 5, 64, 12, 7, 66, 16]
56,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
57,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
58,8,12,[7, 66, 16, 8, 6, 5, 64, 12]
59,8,13,[5, 64, 12, 7, 66, 16, 8, 6]
60,8,8,[7, 66, 16, 8, 6, 5, 64, 12]
61,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
62,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
63,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
64,8,7,[12, 7, 66, 16, 8, 6, 5, 64]
65,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
66,8,7,[16, 8, 6, 5, 64, 12, 7, 66]
67,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
68,8,10,[66, 16, 8, 6, 5, 64, 12, 7]
69,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
70,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
71,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
72,8,8,[7, 66, 16, 8, 6, 5, 64, 12]
73,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
74,8,9,[8, 6, 5, 64, 12, 7, 66, 16]
75,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
76,8,15,[7, 66, 16, 8, 6, 5, 64, 12]
77,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
78,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
79,8,14,[5, 64, 12, 7, 66, 16, 8, 6]
80,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
81,8,8,[7, 66, 16, 8, 6, 5, 64, 12]
82,8,13,[7, 66, 16, 8, 6, 5, 64, 12]
83,8,12,[6, 5, 64, 12, 7, 66, 16, 8]
84,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
85,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
86,8,13,[5, 64, 12, 7, 66, 16, 8, 6]
87,8,10,[66, 16, 8, 6, 5, 64, 12, 7]
88,8,17,[7, 66, 16, 8, 6, 5, 64, 12]
89,8,13,[5, 64, 12, 7, 66, 16, 8, 6]
90,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
91,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
92,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
93,8,12,[6, 5, 64, 12, 7, 66, 16, 8]
94,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
95,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
96,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
97,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
98,8,8,[8, 6, 5, 64, 12, 7, 66, 16]
99,8,17,[7, 66, 16, 8, 6, 5, 64, 12]
100,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
101,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
102,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
103,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
104,8,11,[6, 5, 64, 12, 7, 66, 16, 8]
105,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
106,8,9,[8, 6, 5, 64, 12, 7, 66, 16]
107,8,13,[7, 66, 16, 8, 6, 5, 64, 12]
108,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
109,8,9,[8, 6, 5, 64, 12, 7, 66, 16]
110,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
111,8,13,[5, 64, 12, 7, 66, 16, 8, 6]
112,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
113,8,12,[8, 6, 5, 64, 12, 7, 66, 16]
114,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
115,8,13,[5, 64, 12, 7, 66, 16, 8, 6]
116,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
117,8,11,[6, 5, 64, 12, 7, 66, 16, 8]
118,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
119,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
120,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
121,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
122,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
123,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
124,8,9,[7, 66, 16, 8, 6, 5, 64, 12]
125,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
126,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
127,8,11,[66, 16, 8, 6, 5, 64, 12, 7]
128,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
129,8,11,[66, 16, 8, 6, 5, 64, 12, 7]
130,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
131,8,11,[6, 5, 64, 12, 7, 66, 16, 8]
132,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
133,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
134,8,11,[6, 5, 64, 12, 7, 66, 16, 8]
135,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
136,8,15,[7, 66, 16, 8, 6, 5, 64, 12]
137,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
138,8,13,[5, 64, 12, 7, 66, 16, 8, 6]
139,8,12,[6, 5, 64, 12, 7, 66, 16, 8]
140,8,8,[8, 6, 5, 64, 12, 7, 66, 16]
141,8,9,[7, 66, 16, 8, 6, 5, 64, 12]
142,8,11,[6, 5, 64, 12, 7, 66, 16, 8]
143,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
144,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
145,8,12,[6, 5, 64, 12, 7, 66, 16, 8]
146,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
147,8,17,[7, 66, 16, 8, 6, 5, 64, 12]
148,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
149,8,11,[66, 16, 8, 6, 5, 64, 12, 7]
150,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
151,8,18,[7, 66, 16, 8, 6, 5, 64, 12]
152,8,10,[66, 16, 8, 6, 5, 64, 12, 7]
153,8,15,[7, 66, 16, 8, 6, 5, 64, 12]
154,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
155,8,10,[66, 16, 8, 6, 5, 64, 12, 7]
156,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
157,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
158,8,9,[7, 66, 16, 8, 6, 5, 64, 12]
159,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
160,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
161,8,10,[66, 16, 8, 6, 5, 64, 12, 7]
162,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
163,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
164,8,13,[5, 64, 12, 7, 66, 16, 8, 6]
165,8,11,[6, 5, 64, 12, 7, 66, 16, 8]
166,8,12,[7, 66, 16, 8, 6, 5, 64, 12]
167,8,15,[5, 64, 12, 7, 66, 16, 8, 6]
168,8,8,[8, 6, 5, 64, 12, 7, 66, 16]
169,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
170,8,10,[5, 64, 12, 7, 66, 16, 8, 6]
171,8,10,[66, 16, 8, 6, 5, 64, 12, 7]
172,8,11,[8, 6, 5, 64, 12, 7, 66, 16]
173,8,10,[7, 66, 16, 8, 6, 5, 64, 12]
174,8,12,[6, 5, 64, 12, 7, 66, 16, 8]
175,8,17,[7, 66, 16, 8, 6, 5, 64, 12]
176,8,11,[6, 5, 64, 12, 7, 66, 16, 8]
177,8,12,[5, 64, 12, 7, 66, 16, 8, 6]
178,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
179,8,11,[6, 5, 64, 12, 7, 66, 16, 8]
180,8,9,[6, 5, 64, 12, 7, 66, 16, 8]
181,8,9,[8, 6, 5, 64, 12, 7, 66, 16]
182,8,11,[7, 66, 16, 8, 6, 5, 64, 12]
183,8,8,[12, 7, 66, 16, 8, 6, 5, 64]
184,8,19,[7, 66, 16, 8, 6, 5, 64, 12]
185,8,9,[7, 66, 16, 8, 6, 5, 64, 12]
186,8,10,[66, 16, 8, 6, 5, 64, 12, 7]
187,8,13,[5, 64, 12, 7, 66, 16, 8, 6]
188,8,11,[5, 64, 12, 7, 66, 16, 8, 6]
189,8,8,[8, 6, 5, 64, 12, 7, 66, 16]
190,8,10,[6, 5, 64, 12, 7, 66, 16, 8]
