1,1,0,[1]
2,5,7,[8, 6, 5, 160, 15]
3,5,8,[6, 5, 160, 15, 8]
4,1,0,[4]
5,5,0,[5, 160, 15, 8, 6]
6,5,0,[6, 5, 160, 15, 8]
7,5,4,[6, 5, 160, 15, 8]
8,5,0,[8, 6, 5, 160, 15]
9,5,1,[6, 5, 160, 15, 8]
10,5,5,[6, 5, 160, 15, 8]
11,5,7,[8, 6, 5, 160, 15]
12,5,5,[6, 5, 160, 15, 8]
13,5,3,[8, 6, 5, 160, 15]
14,5,2,[6, 5, 160, 15, 8]
15,5,0,[15, 8, 6, 5, 160]
16,5,1,[8, 6, 5, 160, 15]
17,5,14,[8, 6, 5, 160, 15]
18,5,1,[8, 6, 5, 160, 15]
19,3,0,[19, 174, 34]
20,5,2,[6, 5, 160, 15, 8]
21,5,6,[6, 5, 160, 15, 8]
22,5,4,[8, 6, 5, 160, 15]
23,5,5,[6, 5, 160, 15, 8]
24,5,2,[6, 5, 160, 15, 8]
25,5,6,[6, 5, 160, 15, 8]
26,5,1,[15, 8, 6, 5, 160]
27,5,2,[6, 5, 160, 15, 8]
28,5,8,[8, 6, 5, 160, 15]
29,2,0,[29, 184]
30,5,6,[6, 5, 160, 15, 8]
31,5,8,[6, 5, 160, 15, 8]
32,5,6,[6, 5, 160, 15, 8]
33,5,3,[6, 5, 160, 15, 8]
34,3,0,[34, 19, 174]
35,5,6,[6, 5, 160, 15, 8]
36,5,6,[6, 5, 160, 15, 8]
37,5,2,[15, 8, 6, 5, 160]
38,5,7,[6, 5, 160, 15, 8]
39,5,2,[8, 6, 5, 160, 15]
40,5,8,[8, 6, 5, 160, 15]
41,5,3,[8, 6, 5, 160, 15]
42,5,6,[6, 5, 160, 15, 8]
43,3,2,[19, 174, 34]
44,5,1,[15, 8, 6, 5, 160]
45,5,8,[8, 6, 5, 160, 15]
46,5,7,[6, 5, 160, 15, 8]
47,5,12,[8, 6, 5, 160, 15]
48,5,8,[8, 6, 5, 160, 15]
49,5,3,[6, 5, 160, 15, 8]
50,5,6,[6, 5, 160, 15, 8]
51,5,3,[6, 5, 160, 15, 8]
52,5,15,[8, 6, 5, 160, 15]
53,5,8,[6, 5, 160, 15, 8]
54,5,8,[8, 6, 5, 160, 15]
55,5,2,[8, 6, 5, 160, 15]
56,5,4,[8, 6, 5, 160, 15]
57,5,5,[8, 6, 5, 160, 15]
58,5,9,[6, 5, 160, 15, 8]
59,5,6,[6, 5, 160, 15, 8]
60,5,6,[6, 5, 160, 15, 8]
61,5,2,[15, 8, 6, 5, 160]
62,5,4,[6, 5, 160, 15, 8]
63,5,4,[8, 6, 5, 160, 15]
64,5,6,[6, 5, 160, 15, 8]
65,5,2,[8, 6, 5, 160, 15]
66,5,2,[8, 6, 5, 160, 15]
67,5,8,[6, 5, 160, 15, 8]
68,5,7,[6, 5, 160, 15, 8]
69,5,2,[15, 8, 6, 5, 160]
70,5,3,[6, 5, 160, 15, 8]
71,5,11,[8, 6, 5, 160, 15]
72,5,6,[6, 5, 160, 15, 8]
73,5,3,[15, 8, 6, 5, 160]
74,5,3,[8, 6, 5, 160, 15]
75,5,4,[8, 6, 5, 160, 15]
76,5,6,[6, 5, 160, 15, 8]
77,5,2,[8, 6, 5, 160, 15]
78,5,2,[8, 6, 5, 160, 15]
79,5,8,[6, 5, 160, 15, 8]
80,5,4,[8, 6, 5, 160, 15]
81,5,6,[6, 5, 160, 15, 8]
82,3,3,[19, 174, 34]
83,5,3,[15, 8, 6, 5, 160]
84,5,3,[6, 5, 160, 15, 8]
85,5,5,[8, 6, 5, 160, 15]
86,5,9,[8, 6, 5, 160, 15]
87,5,7,[6, 5, 160, 15, 8]
88,5,15,[8, 6, 5, 160, 15]
89,5,4,[8, 6, 5, 160, 15]
90,5,4,[8, 6, 5, 160, 15]
91,5,3,[6, 5, 160, 15, 8]
92,5,3,[6, 5, 160, 15, 8]
93,3,1,[34, 19, 174]
94,5,4,[6, 5, 160, 15, 8]
95,5,3,[6, 5, 160, 15, 8]
96,5,4,[8, 6, 5, 160, 15]
97,5,16,[8, 6, 5, 160, 15]
98,5,2,[8, 6, 5, 160, 15]
99,5,15,[8, 6, 5, 160, 15]
100,5,3,[6, 5, 160, 15, 8]
