1,1,0,[1],[0]
2,16,7,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
3,16,5,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
4,1,0,[4],[0]
5,16,0,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
6,16,0,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
7,16,0,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
8,16,1,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
9,16,0,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
10,16,1,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
11,3,0,[11, 54, 713],[1, 0, 0]
12,16,0,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
13,16,0,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
14,16,0,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
15,16,2,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
16,16,2,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
17,16,7,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
18,16,2,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
19,16,5,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
20,16,1,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
21,16,2,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
22,16,1,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
23,16,5,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
24,16,1,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
25,16,2,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
26,16,3,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
27,16,1,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
28,3,1,[11, 54, 713],[1, 0, 0]
29,16,0,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
30,16,2,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
31,16,7,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
32,16,2,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
33,16,1,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
34,16,6,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
35,16,1,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
36,16,2,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
37,16,12,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
38,16,3,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
39,16,3,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
40,3,1,[11, 54, 713],[1, 0, 0]
41,16,6,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
42,16,1,[5, 6, 7, 9, 12, 13, 14, 29, 60, 100, 108, 707, 709, 715, 731, 1411],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
