1,1,0,[1],[0]
2,12,12,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
3,4,3,[19, 176, 269, 519],[1, 0, 1, 0]
4,1,0,[4],[0]
5,12,4,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
6,12,5,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
7,12,0,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
8,12,6,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
9,12,6,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
10,12,1,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
11,12,0,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
12,12,0,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
13,12,4,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
14,12,7,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
15,12,7,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
16,12,7,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
17,12,10,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
18,12,7,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
19,4,0,[19, 176, 269, 519],[1, 0, 1, 0]
20,12,7,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
21,12,2,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
22,12,5,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
23,2,0,[23, 273],[1, 0]
24,12,7,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
25,12,2,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
26,12,8,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
27,12,7,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
28,12,1,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
29,12,0,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
30,12,2,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
31,12,11,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
32,12,2,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
33,12,8,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
34,4,1,[19, 176, 269, 519],[1, 0, 1, 0]
35,12,0,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
36,12,2,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
37,12,0,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
38,12,3,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
39,12,8,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
40,12,1,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
41,12,10,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
42,12,1,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
43,12,4,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
44,12,8,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
45,12,1,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
46,12,3,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
47,12,9,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
48,12,0,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
49,12,8,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
50,12,1,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
51,12,8,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
52,12,11,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
53,4,3,[19, 176, 269, 519],[1, 0, 1, 0]
54,12,1,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
55,12,8,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
56,12,5,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
57,12,6,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
58,12,12,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
59,12,11,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
60,12,1,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
61,12,14,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
62,12,9,[7, 11, 12, 29, 35, 37, 48, 257, 261, 279, 287, 507],[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
