1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  9  [163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163]
3  9  [163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  9  [163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163]
6  9  [7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7]
7  9  [167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167]
8  9  [10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10]
9  9  [10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10]
10  9  [11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11]
11  9  [7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7]
12  9  [11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11]
13  9  [11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11]
14  9  [36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36]
15  9  [36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36]
16  9  [36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36]
17  9  [167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167]
18  9  [36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36]
19  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
20  9  [36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36]
21  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
22  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
23  9  [7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7]
24  9  [36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36]
25  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
26  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
27  9  [36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36]
28  9  [10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10]
29  9  [163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163]
30  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
31  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
32  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
33  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
34  9  [319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319]
35  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
36  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
37  9  [163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163]
38  9  [319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319]
39  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
40  9  [10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10]
41  9  [163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163]
42  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
43  9  [167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167]
44  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
45  9  [10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10]
46  9  [319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319]
47  9  [163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163]
48  9  [10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10]
49  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
50  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
51  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
52  9  [11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11]
53  9  [163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163]
54  9  [10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10]
55  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
56  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
57  9  [319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319]
58  9  [167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167]
59  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
60  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
61  9  [7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7]
62  9  [167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167]
63  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
64  9  [40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40]
65  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
66  9  [323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323]
67  9  [319, 40, 11, 167, 323, 36, 10, 7, 163, 319, 40, 11, 167, 323, 36, 10, 7, 163, 319]
