1,1,0,[1],[0]
20,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
21,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
22,23,8,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
23,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
24,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
25,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
26,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
27,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
28,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
29,23,10,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
30,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
31,23,4,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
32,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
33,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
34,23,0,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
35,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
36,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
37,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
38,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
39,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
40,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
41,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
42,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
43,23,4,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
44,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
45,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
46,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
47,23,8,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
48,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
49,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
50,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
51,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
52,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
53,23,11,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
54,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
55,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
56,23,8,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
57,23,9,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
58,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
59,23,4,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
60,23,0,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
61,23,8,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
62,23,4,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
63,23,8,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
64,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
65,23,0,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
66,23,2,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
67,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
68,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
69,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
70,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
71,23,6,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
72,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
73,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
74,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
75,23,8,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
76,23,6,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
77,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
78,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
79,23,7,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
80,23,8,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
81,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
82,23,5,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
83,23,4,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
84,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
85,23,9,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
86,23,6,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
87,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
88,23,0,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
89,23,8,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
90,23,8,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
91,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
92,23,3,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
93,23,1,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
94,23,4,[5, 6, 7, 8, 12, 17, 18, 19, 34, 60, 65, 88, 244, 599, 601, 611, 613, 1193, 1195, 1207, 1787, 2381, 2975],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]
