1,1,0,[1]
2,5,8,[5, 135, 14, 9, 6]
3,5,9,[5, 135, 14, 9, 6]
4,1,0,[4]
5,5,4,[135, 14, 9, 6, 5]
6,5,4,[5, 135, 14, 9, 6]
7,5,9,[6, 5, 135, 14, 9]
8,5,5,[5, 135, 14, 9, 6]
9,5,4,[6, 5, 135, 14, 9]
10,5,10,[6, 5, 135, 14, 9]
11,5,13,[6, 5, 135, 14, 9]
12,5,10,[6, 5, 135, 14, 9]
13,5,7,[6, 5, 135, 14, 9]
14,5,4,[9, 6, 5, 135, 14]
15,5,6,[5, 135, 14, 9, 6]
16,5,6,[5, 135, 14, 9, 6]
17,2,1,[147, 17]
18,5,6,[5, 135, 14, 9, 6]
19,5,11,[6, 5, 135, 14, 9]
20,5,5,[6, 5, 135, 14, 9]
21,5,11,[6, 5, 135, 14, 9]
22,5,8,[6, 5, 135, 14, 9]
23,2,1,[153, 23]
24,5,5,[6, 5, 135, 14, 9]
25,5,11,[6, 5, 135, 14, 9]
26,5,7,[5, 135, 14, 9, 6]
27,5,5,[6, 5, 135, 14, 9]
28,5,14,[6, 5, 135, 14, 9]
29,5,10,[6, 5, 135, 14, 9]
30,5,11,[6, 5, 135, 14, 9]
31,5,13,[6, 5, 135, 14, 9]
32,5,11,[6, 5, 135, 14, 9]
33,5,5,[9, 6, 5, 135, 14]
34,5,12,[6, 5, 135, 14, 9]
35,5,11,[6, 5, 135, 14, 9]
36,5,11,[6, 5, 135, 14, 9]
37,5,8,[6, 5, 135, 14, 9]
38,5,12,[6, 5, 135, 14, 9]
39,5,7,[5, 135, 14, 9, 6]
40,5,14,[6, 5, 135, 14, 9]
41,5,13,[6, 5, 135, 14, 9]
42,5,11,[6, 5, 135, 14, 9]
43,5,15,[6, 5, 135, 14, 9]
44,5,7,[5, 135, 14, 9, 6]
45,5,14,[6, 5, 135, 14, 9]
46,5,12,[6, 5, 135, 14, 9]
47,5,8,[9, 6, 5, 135, 14]
48,5,14,[6, 5, 135, 14, 9]
49,5,5,[9, 6, 5, 135, 14]
50,5,11,[6, 5, 135, 14, 9]
51,5,6,[6, 5, 135, 14, 9]
52,2,2,[147, 17]
53,5,13,[6, 5, 135, 14, 9]
54,5,14,[6, 5, 135, 14, 9]
55,5,7,[5, 135, 14, 9, 6]
56,5,8,[6, 5, 135, 14, 9]
57,5,9,[6, 5, 135, 14, 9]
58,5,14,[6, 5, 135, 14, 9]
59,5,8,[5, 135, 14, 9, 6]
60,5,11,[6, 5, 135, 14, 9]
61,5,10,[5, 135, 14, 9, 6]
62,5,6,[9, 6, 5, 135, 14]
63,5,8,[6, 5, 135, 14, 9]
64,5,11,[6, 5, 135, 14, 9]
65,5,7,[5, 135, 14, 9, 6]
66,5,7,[5, 135, 14, 9, 6]
67,5,10,[5, 135, 14, 9, 6]
68,5,12,[6, 5, 135, 14, 9]
69,5,8,[5, 135, 14, 9, 6]
70,5,5,[9, 6, 5, 135, 14]
71,5,7,[9, 6, 5, 135, 14]
72,5,11,[6, 5, 135, 14, 9]
73,5,13,[6, 5, 135, 14, 9]
74,5,8,[5, 135, 14, 9, 6]
75,5,8,[6, 5, 135, 14, 9]
76,2,2,[153, 23]
77,5,7,[5, 135, 14, 9, 6]
78,5,7,[5, 135, 14, 9, 6]
79,5,13,[6, 5, 135, 14, 9]
80,5,8,[6, 5, 135, 14, 9]
81,5,11,[6, 5, 135, 14, 9]
82,5,16,[6, 5, 135, 14, 9]
83,5,10,[5, 135, 14, 9, 6]
84,5,5,[9, 6, 5, 135, 14]
85,5,9,[6, 5, 135, 14, 9]
86,5,15,[6, 5, 135, 14, 9]
87,5,12,[6, 5, 135, 14, 9]
88,2,2,[147, 17]
89,2,4,[153, 23]
90,5,8,[6, 5, 135, 14, 9]
91,5,6,[6, 5, 135, 14, 9]
92,5,6,[6, 5, 135, 14, 9]
93,5,13,[6, 5, 135, 14, 9]
94,5,6,[9, 6, 5, 135, 14]
95,5,6,[6, 5, 135, 14, 9]
96,5,8,[6, 5, 135, 14, 9]
97,5,8,[6, 5, 135, 14, 9]
98,5,7,[5, 135, 14, 9, 6]
99,2,2,[147, 17]
100,5,5,[9, 6, 5, 135, 14]
101,5,13,[6, 5, 135, 14, 9]
102,5,9,[6, 5, 135, 14, 9]
103,5,14,[6, 5, 135, 14, 9]
104,5,12,[6, 5, 135, 14, 9]
105,5,7,[5, 135, 14, 9, 6]
106,5,8,[5, 135, 14, 9, 6]
107,5,18,[6, 5, 135, 14, 9]
108,5,8,[6, 5, 135, 14, 9]
109,5,11,[9, 6, 5, 135, 14]
110,5,7,[5, 135, 14, 9, 6]
111,5,15,[6, 5, 135, 14, 9]
112,5,7,[5, 135, 14, 9, 6]
113,5,8,[5, 135, 14, 9, 6]
114,5,6,[6, 5, 135, 14, 9]
115,5,15,[6, 5, 135, 14, 9]
116,5,6,[9, 6, 5, 135, 14]
117,5,12,[6, 5, 135, 14, 9]
118,5,11,[5, 135, 14, 9, 6]
119,5,6,[6, 5, 135, 14, 9]
120,5,5,[9, 6, 5, 135, 14]
121,5,9,[6, 5, 135, 14, 9]
122,5,9,[6, 5, 135, 14, 9]
123,5,8,[5, 135, 14, 9, 6]
124,5,12,[6, 5, 135, 14, 9]
125,5,7,[5, 135, 14, 9, 6]
126,5,7,[5, 135, 14, 9, 6]
127,5,8,[9, 6, 5, 135, 14]
128,5,5,[9, 6, 5, 135, 14]
129,5,13,[6, 5, 135, 14, 9]
130,5,6,[6, 5, 135, 14, 9]
131,5,13,[6, 5, 135, 14, 9]
132,5,7,[5, 135, 14, 9, 6]
133,5,8,[5, 135, 14, 9, 6]
134,5,9,[5, 135, 14, 9, 6]
135,5,4,[14, 9, 6, 5, 135]
136,2,2,[153, 23]
137,5,8,[6, 5, 135, 14, 9]
138,5,15,[6, 5, 135, 14, 9]
139,5,13,[6, 5, 135, 14, 9]
140,5,7,[5, 135, 14, 9, 6]
141,5,12,[6, 5, 135, 14, 9]
142,5,14,[6, 5, 135, 14, 9]
143,5,6,[6, 5, 135, 14, 9]
144,5,5,[9, 6, 5, 135, 14]
145,5,13,[6, 5, 135, 14, 9]
146,5,9,[6, 5, 135, 14, 9]
147,2,1,[17, 147]
148,5,14,[6, 5, 135, 14, 9]
149,5,10,[6, 5, 135, 14, 9]
150,5,7,[5, 135, 14, 9, 6]
151,5,10,[5, 135, 14, 9, 6]
152,5,12,[6, 5, 135, 14, 9]
153,2,1,[23, 153]
154,5,6,[6, 5, 135, 14, 9]
155,5,12,[6, 5, 135, 14, 9]
156,5,6,[6, 5, 135, 14, 9]
157,5,16,[6, 5, 135, 14, 9]
158,5,12,[6, 5, 135, 14, 9]
159,5,9,[6, 5, 135, 14, 9]
160,5,7,[5, 135, 14, 9, 6]
161,5,12,[6, 5, 135, 14, 9]
162,5,5,[9, 6, 5, 135, 14]
163,5,16,[6, 5, 135, 14, 9]
164,5,15,[6, 5, 135, 14, 9]
165,5,12,[6, 5, 135, 14, 9]
166,5,10,[6, 5, 135, 14, 9]
167,5,7,[6, 5, 135, 14, 9]
