1,1,0,[1]
2,9,6,[8, 6, 5, 124, 35, 12, 7, 126, 15]
3,9,6,[8, 6, 5, 124, 35, 12, 7, 126, 15]
4,1,0,[4]
5,9,0,[5, 124, 35, 12, 7, 126, 15, 8, 6]
6,9,0,[6, 5, 124, 35, 12, 7, 126, 15, 8]
7,9,0,[7, 126, 15, 8, 6, 5, 124, 35, 12]
8,9,0,[8, 6, 5, 124, 35, 12, 7, 126, 15]
9,9,1,[6, 5, 124, 35, 12, 7, 126, 15, 8]
10,9,1,[7, 126, 15, 8, 6, 5, 124, 35, 12]
11,9,4,[6, 5, 124, 35, 12, 7, 126, 15, 8]
12,9,0,[12, 7, 126, 15, 8, 6, 5, 124, 35]
13,9,3,[8, 6, 5, 124, 35, 12, 7, 126, 15]
14,9,2,[6, 5, 124, 35, 12, 7, 126, 15, 8]
15,9,0,[15, 8, 6, 5, 124, 35, 12, 7, 126]
16,9,1,[8, 6, 5, 124, 35, 12, 7, 126, 15]
17,9,6,[15, 8, 6, 5, 124, 35, 12, 7, 126]
18,9,1,[8, 6, 5, 124, 35, 12, 7, 126, 15]
19,9,7,[6, 5, 124, 35, 12, 7, 126, 15, 8]
20,9,2,[6, 5, 124, 35, 12, 7, 126, 15, 8]
21,9,2,[7, 126, 15, 8, 6, 5, 124, 35, 12]
22,9,4,[8, 6, 5, 124, 35, 12, 7, 126, 15]
23,9,4,[15, 8, 6, 5, 124, 35, 12, 7, 126]
24,9,2,[6, 5, 124, 35, 12, 7, 126, 15, 8]
25,9,2,[7, 126, 15, 8, 6, 5, 124, 35, 12]
26,9,1,[15, 8, 6, 5, 124, 35, 12, 7, 126]
27,9,2,[6, 5, 124, 35, 12, 7, 126, 15, 8]
28,9,5,[6, 5, 124, 35, 12, 7, 126, 15, 8]
29,9,4,[15, 8, 6, 5, 124, 35, 12, 7, 126]
30,9,2,[7, 126, 15, 8, 6, 5, 124, 35, 12]
31,9,2,[15, 8, 6, 5, 124, 35, 12, 7, 126]
