1,1,0,[1],[0]
2,10,6,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
3,10,9,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
4,1,0,[4],[0]
5,10,0,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
6,10,0,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
7,10,5,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
8,10,1,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
9,10,0,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
10,10,6,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
11,10,6,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
12,10,6,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
13,10,6,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
14,10,0,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
15,10,2,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
16,10,2,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
17,10,4,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
18,10,2,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
19,10,0,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
20,10,1,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
21,10,7,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
22,10,7,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
23,10,5,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
24,10,1,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
25,10,7,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
26,10,3,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
27,10,1,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
28,10,7,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
29,10,5,[5, 6, 9, 14, 19, 49, 104, 303, 317, 615],[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
