1,1,0,[1]
2,17,22,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
3,17,20,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
4,1,0,[4]
5,17,16,[337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6, 5]
6,17,16,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
7,17,16,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
8,17,17,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
9,17,16,[6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9]
10,17,16,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
11,17,16,[343, 21, 10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11]
12,17,17,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
13,17,21,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
14,17,16,[9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14]
15,17,18,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
16,17,18,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
17,17,21,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
18,17,18,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
19,17,24,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
20,17,17,[6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9]
21,17,16,[10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21]
22,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
23,3,2,[355, 76, 23]
24,17,17,[6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9]
25,17,17,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
26,17,19,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
27,17,17,[6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9]
28,17,16,[11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28]
29,17,19,[10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21]
30,17,17,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
31,17,19,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
32,17,17,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
33,17,16,[14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33]
34,17,25,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
35,17,18,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
36,17,17,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
37,17,28,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
38,17,17,[10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21]
39,17,19,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
40,17,17,[343, 21, 10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11]
41,17,22,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
42,17,18,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
43,17,20,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
44,17,19,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
45,17,17,[343, 21, 10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11]
46,17,18,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
47,17,26,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
48,17,17,[343, 21, 10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11]
49,17,17,[9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14]
50,17,18,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
51,17,18,[6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9]
52,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
53,3,4,[355, 76, 23]
54,17,17,[343, 21, 10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11]
55,17,19,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
56,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
57,17,23,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
58,17,20,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
59,17,19,[343, 21, 10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11]
60,17,18,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
61,17,23,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
62,17,17,[14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33]
63,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
64,17,18,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
65,17,19,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
66,17,19,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
67,17,21,[10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21]
68,17,17,[10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21]
69,17,20,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
70,17,17,[9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14]
71,17,21,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
72,17,18,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
73,17,23,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
74,17,20,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
75,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
76,3,2,[23, 355, 76]
77,17,19,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
78,17,19,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
79,17,21,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
80,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
81,17,18,[339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7]
82,17,21,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
83,17,24,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
84,17,17,[9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14]
85,17,23,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
86,17,18,[343, 21, 10, 7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11]
87,17,18,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
88,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
89,17,23,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
90,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
91,17,18,[6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9]
92,17,18,[6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9]
93,17,26,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
94,17,18,[9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14]
95,17,18,[6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9]
96,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
97,17,19,[6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9]
98,17,19,[5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14, 9, 6]
99,17,22,[7, 339, 116, 33, 14, 9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10]
100,17,17,[9, 6, 5, 337, 669, 226, 115, 28, 11, 343, 21, 10, 7, 339, 116, 33, 14]
