1,1,0,[1],[0]
2,19,6,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3,19,5,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
6,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
7,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
8,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
9,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
10,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
11,19,7,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
12,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
13,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
14,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
15,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
16,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
17,19,10,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
18,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
19,19,3,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
20,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
21,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
22,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
23,19,5,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
24,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
25,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
26,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
27,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
28,19,8,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
29,19,6,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
30,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
31,19,3,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
33,19,3,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34,19,4,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
35,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
36,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
37,19,6,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
38,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
39,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
40,19,8,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
41,19,3,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
42,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
43,19,4,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
44,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
45,19,8,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
46,19,0,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
47,19,3,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
48,19,8,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
49,19,3,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
50,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
51,19,3,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
52,19,11,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
53,19,7,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
54,19,8,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
55,19,2,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
56,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
57,19,1,[5, 6, 7, 8, 10, 13, 15, 22, 25, 26, 46, 69, 85, 166, 489, 493, 974, 976, 982],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
