1,1,0,[1],[0]
2,6,8,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
3,6,12,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
4,1,0,[4],[0]
5,6,3,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
6,6,4,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
7,6,12,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
8,6,5,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
9,6,5,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
10,6,13,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
11,6,0,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
12,6,13,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
13,6,9,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
14,6,6,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
15,6,6,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
16,6,6,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
17,6,8,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
18,6,6,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
19,6,0,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
20,6,6,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
21,6,14,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
22,6,10,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
23,6,9,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
24,6,6,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
25,6,14,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
26,6,7,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
27,6,6,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
28,6,1,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
29,6,13,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
30,6,14,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
31,6,16,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
32,6,14,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
33,6,7,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
34,6,1,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
35,6,14,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
36,6,14,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
37,6,9,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
38,6,15,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
39,6,7,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
40,6,1,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
41,6,11,[11, 19, 48, 176, 519, 527],[1, 1, 0, 0, 0, 0]
