1,1,0,[1]
2,9,11,[482, 243, 15, 8, 6, 5, 476, 28, 11]
3,9,13,[5, 476, 28, 11, 482, 243, 15, 8, 6]
4,1,0,[4]
5,9,8,[476, 28, 11, 482, 243, 15, 8, 6, 5]
6,9,8,[5, 476, 28, 11, 482, 243, 15, 8, 6]
7,9,15,[5, 476, 28, 11, 482, 243, 15, 8, 6]
8,9,8,[6, 5, 476, 28, 11, 482, 243, 15, 8]
9,9,9,[5, 476, 28, 11, 482, 243, 15, 8, 6]
10,9,16,[5, 476, 28, 11, 482, 243, 15, 8, 6]
11,9,8,[482, 243, 15, 8, 6, 5, 476, 28, 11]
12,9,16,[5, 476, 28, 11, 482, 243, 15, 8, 6]
13,9,11,[8, 6, 5, 476, 28, 11, 482, 243, 15]
14,9,10,[5, 476, 28, 11, 482, 243, 15, 8, 6]
15,9,8,[8, 6, 5, 476, 28, 11, 482, 243, 15]
16,9,9,[6, 5, 476, 28, 11, 482, 243, 15, 8]
17,9,18,[5, 476, 28, 11, 482, 243, 15, 8, 6]
18,9,9,[6, 5, 476, 28, 11, 482, 243, 15, 8]
19,9,19,[5, 476, 28, 11, 482, 243, 15, 8, 6]
20,9,10,[5, 476, 28, 11, 482, 243, 15, 8, 6]
21,9,17,[5, 476, 28, 11, 482, 243, 15, 8, 6]
22,9,12,[8, 6, 5, 476, 28, 11, 482, 243, 15]
23,9,22,[5, 476, 28, 11, 482, 243, 15, 8, 6]
24,9,10,[5, 476, 28, 11, 482, 243, 15, 8, 6]
25,9,17,[5, 476, 28, 11, 482, 243, 15, 8, 6]
26,9,9,[8, 6, 5, 476, 28, 11, 482, 243, 15]
27,9,10,[5, 476, 28, 11, 482, 243, 15, 8, 6]
28,9,8,[11, 482, 243, 15, 8, 6, 5, 476, 28]
29,9,21,[5, 476, 28, 11, 482, 243, 15, 8, 6]
30,9,17,[5, 476, 28, 11, 482, 243, 15, 8, 6]
31,9,23,[5, 476, 28, 11, 482, 243, 15, 8, 6]
32,9,17,[5, 476, 28, 11, 482, 243, 15, 8, 6]
33,9,11,[5, 476, 28, 11, 482, 243, 15, 8, 6]
34,9,20,[5, 476, 28, 11, 482, 243, 15, 8, 6]
35,9,17,[5, 476, 28, 11, 482, 243, 15, 8, 6]
36,9,17,[5, 476, 28, 11, 482, 243, 15, 8, 6]
37,9,23,[5, 476, 28, 11, 482, 243, 15, 8, 6]
38,9,18,[5, 476, 28, 11, 482, 243, 15, 8, 6]
39,9,10,[6, 5, 476, 28, 11, 482, 243, 15, 8]
40,9,9,[482, 243, 15, 8, 6, 5, 476, 28, 11]
41,9,11,[6, 5, 476, 28, 11, 482, 243, 15, 8]
42,9,17,[5, 476, 28, 11, 482, 243, 15, 8, 6]
43,9,12,[8, 6, 5, 476, 28, 11, 482, 243, 15]
44,9,9,[8, 6, 5, 476, 28, 11, 482, 243, 15]
45,9,9,[482, 243, 15, 8, 6, 5, 476, 28, 11]
46,9,18,[5, 476, 28, 11, 482, 243, 15, 8, 6]
47,9,20,[5, 476, 28, 11, 482, 243, 15, 8, 6]
48,9,9,[482, 243, 15, 8, 6, 5, 476, 28, 11]
49,9,11,[5, 476, 28, 11, 482, 243, 15, 8, 6]
50,9,17,[5, 476, 28, 11, 482, 243, 15, 8, 6]
51,9,11,[5, 476, 28, 11, 482, 243, 15, 8, 6]
52,9,19,[5, 476, 28, 11, 482, 243, 15, 8, 6]
