1,1,0,[1],[0]
2,5,23,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
3,5,13,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
4,1,0,[4],[0]
5,5,7,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
6,5,8,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
7,5,14,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
8,5,9,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
9,5,9,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
10,5,15,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
11,5,13,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
12,5,15,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
13,5,0,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
14,5,10,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
15,5,10,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
16,5,10,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
17,5,17,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
18,5,10,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
19,5,24,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
20,5,10,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
21,5,16,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
22,5,1,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
23,5,18,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
24,5,10,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
25,5,16,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
26,5,11,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
27,5,10,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
28,5,14,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
29,5,17,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
30,5,16,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
31,5,20,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
32,5,16,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
33,5,11,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
34,5,25,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
35,5,16,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
36,5,16,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
37,5,18,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
38,5,17,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
39,5,11,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
40,5,14,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
41,5,14,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
42,5,16,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
43,5,16,[13, 56, 159, 314, 933],[1, 0, 0, 0, 0]
