1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  5  [65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6]
3  5  [8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  5  [18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5]
6  5  [65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6]
7  14  [28, 11, 71, 131, 191, 251, 311, 371, 60, 12, 7, 67, 127, 187, 28, 11, 71, 131, 191]
8  5  [5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8]
9  5  [5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8]
10  14  [187, 28, 11, 71, 131, 191, 251, 311, 371, 60, 12, 7, 67, 127, 187, 28, 11, 71, 131]
11  14  [251, 311, 371, 60, 12, 7, 67, 127, 187, 28, 11, 71, 131, 191, 251, 311, 371, 60, 12]
12  14  [187, 28, 11, 71, 131, 191, 251, 311, 371, 60, 12, 7, 67, 127, 187, 28, 11, 71, 131]
13  5  [5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8]
14  5  [6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18]
15  5  [6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18]
16  5  [6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18]
17  5  [18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5]
18  5  [6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18]
19  5  [8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65]
20  5  [6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18]
21  14  [127, 187, 28, 11, 71, 131, 191, 251, 311, 371, 60, 12, 7, 67, 127, 187, 28, 11, 71]
22  5  [6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18]
23  5  [65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6]
24  5  [6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18]
25  14  [127, 187, 28, 11, 71, 131, 191, 251, 311, 371, 60, 12, 7, 67, 127, 187, 28, 11, 71]
26  5  [8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65]
27  5  [6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18, 8, 6, 5, 65, 18]
