1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  9  [11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11]
3  9  [375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  9  [375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375]
6  9  [193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193]
7  9  [5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5]
8  9  [11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11]
9  9  [11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11]
10  9  [6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6]
11  9  [6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6]
12  9  [6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6]
13  9  [375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375]
14  9  [28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28]
15  9  [28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28]
16  9  [28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28]
17  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
18  9  [28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28]
19  9  [6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6]
20  9  [28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28]
21  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
22  9  [193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193]
23  9  [193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193]
24  9  [28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28]
25  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
26  9  [187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187]
27  9  [28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28]
28  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
29  9  [375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375]
30  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
31  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
32  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
33  9  [187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187]
34  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
35  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
36  9  [8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8]
37  9  [187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187]
38  9  [18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18]
39  9  [187, 28, 11, 193, 375, 18, 8, 6, 5, 187, 28, 11, 193, 375, 18, 8, 6, 5, 187]
