1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
3  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
6  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
7  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
8  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
9  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
10  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
11  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
12  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
13  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
14  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
15  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
16  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
17  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
18  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
19  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
20  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
21  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
22  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
23  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
24  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
25  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
26  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
27  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
28  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
29  2  [29, 207, 29, 207, 29, 207, 29, 207, 29, 207, 29, 207, 29, 207, 29, 207, 29, 207, 29]
30  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
31  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
32  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
33  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
34  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
35  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
36  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
37  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
38  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
39  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
40  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
41  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
42  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
43  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
44  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
45  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
46  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
47  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
48  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
49  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
50  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
51  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
52  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
53  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
54  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
55  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
56  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
57  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
58  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
59  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
60  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
61  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
62  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
63  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
64  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
65  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
66  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
67  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
68  4  [185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12]
69  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
70  4  [7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42]
71  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
72  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
73  4  [42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7]
74  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
75  4  [12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185, 42, 12, 7, 185]
