1,1,0,[1],[0]
2,10,9,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
3,10,9,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,10,0,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
6,10,0,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
7,10,5,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
8,10,1,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
9,10,0,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
10,10,6,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
11,10,7,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
12,10,6,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
13,10,0,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
14,10,1,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
15,10,2,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
16,10,2,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
17,10,10,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
18,10,2,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
19,6,0,[19, 31, 34, 1001, 1013, 1995],[1, 1, 0, 0, 1, 0]
20,10,1,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
21,10,7,[5, 6, 9, 13, 22, 24, 57, 204, 987, 995],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
