1,1,0,[1]
2,13,2,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
3,13,3,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
4,1,0,[4]
5,13,0,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
6,13,0,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
7,13,0,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
8,13,1,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
9,13,0,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
10,13,0,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
11,13,10,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
12,13,1,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
13,13,0,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
14,13,1,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
15,13,2,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
16,13,2,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
17,13,3,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
18,13,2,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
19,13,6,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
20,13,0,[20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91]
21,13,1,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
22,13,0,[22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85]
23,13,7,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
24,13,1,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
25,13,1,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
26,13,3,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
27,13,1,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
28,13,11,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
29,13,5,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
30,13,0,[30, 10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161]
31,13,14,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
32,13,1,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
33,13,2,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
34,13,7,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
35,13,2,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
36,13,1,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
37,13,13,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
38,13,2,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
39,13,3,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
40,13,11,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
41,13,3,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
42,13,2,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
43,13,2,[22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85]
44,13,3,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
45,13,11,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
46,13,2,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
47,13,4,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
48,13,11,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
49,13,2,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
50,13,2,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
51,13,1,[20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91]
52,13,4,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
53,13,3,[30, 10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161]
54,13,11,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
55,13,3,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
56,13,1,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
57,13,1,[22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85]
58,13,15,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
59,13,14,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
60,13,2,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
61,13,5,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
62,13,3,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
63,13,1,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
64,13,2,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
65,13,3,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
66,13,3,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
67,13,9,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
68,13,2,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
69,13,4,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
70,13,2,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
71,13,7,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
72,13,2,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
73,13,12,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
74,13,4,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
75,13,1,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
76,13,8,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
77,13,3,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
78,13,3,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
79,13,7,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
80,13,1,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
81,13,2,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
82,13,3,[22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85]
83,13,0,[83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6, 5]
84,13,2,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
85,13,0,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
86,13,12,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
87,13,2,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
88,13,4,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
89,13,9,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
90,13,1,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
91,13,0,[91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13]
