1,1,0,[1]
2,13,14,[91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13]
3,13,15,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
4,1,0,[4]
5,13,12,[83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6, 5]
6,13,12,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
7,13,12,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
8,13,13,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
9,13,12,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
10,13,12,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
11,13,22,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
12,13,13,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
13,13,12,[91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13]
14,13,13,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
15,13,14,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
16,13,14,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
17,13,15,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
18,13,14,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
19,13,18,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
20,13,12,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
21,13,13,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
22,13,12,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
23,13,19,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
24,13,13,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
25,13,13,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
26,13,15,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
27,13,13,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
28,13,23,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
29,13,17,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
30,13,12,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
31,13,26,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
32,13,13,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
33,13,14,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
34,13,19,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
35,13,14,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
36,13,13,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
37,13,25,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
38,13,14,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
39,13,15,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
40,13,23,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
41,13,15,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
42,13,14,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
43,13,14,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
44,13,15,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
45,13,23,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
46,13,14,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
47,13,16,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
48,13,23,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
49,13,14,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
50,13,14,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
51,13,13,[9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20]
52,13,16,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
53,13,15,[10, 7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30]
54,13,23,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
55,13,15,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
56,13,13,[91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13]
57,13,13,[13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22]
58,13,27,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
59,13,26,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
60,13,14,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
61,13,17,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
62,13,15,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
63,13,13,[91, 20, 9, 6, 5, 83, 161, 30, 10, 7, 85, 22, 13]
64,13,14,[85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10, 7]
65,13,15,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
66,13,15,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
67,13,21,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
68,13,14,[7, 85, 22, 13, 91, 20, 9, 6, 5, 83, 161, 30, 10]
69,13,16,[5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9, 6]
70,13,14,[6, 5, 83, 161, 30, 10, 7, 85, 22, 13, 91, 20, 9]
