1,1,0,[1]
20,20,20,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
21,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
22,20,31,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
23,20,29,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
24,20,19,[9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24]
25,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
26,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
27,20,20,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
28,20,20,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
29,20,19,[433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29]
30,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
31,20,24,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
32,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
33,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
34,20,27,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
35,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
36,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
37,20,22,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
38,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
39,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
40,20,19,[11, 415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40]
41,20,24,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
42,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
43,20,29,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
44,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
45,20,20,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
46,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
47,20,22,[421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17]
48,20,20,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
49,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
50,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
51,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
52,20,20,[421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17]
53,20,24,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
54,20,20,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
55,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
56,20,31,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
57,20,32,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
58,20,25,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
59,20,25,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
60,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
61,20,24,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
62,20,22,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
63,20,31,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
64,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
65,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
66,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
67,20,24,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
68,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
69,20,23,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
70,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
71,20,21,[433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29]
72,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
73,20,27,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
74,20,23,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
75,20,31,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
76,20,30,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
77,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
78,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
79,20,23,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
80,20,31,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
81,20,26,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
82,20,30,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
83,20,32,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
84,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
85,20,32,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
86,20,21,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
87,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
88,20,19,[17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88]
89,20,29,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
90,20,31,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
91,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
92,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
93,20,28,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
94,20,22,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
95,20,20,[9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24]
96,20,31,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
97,20,22,[9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24]
98,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
99,20,20,[421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17]
100,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
101,20,25,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
102,20,32,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
103,20,21,[433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29]
104,20,27,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
105,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
106,20,23,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
107,20,33,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
108,20,31,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
109,20,22,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
110,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
111,20,20,[11, 415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40]
112,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
113,20,27,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
114,20,20,[9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24]
115,20,21,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
116,20,22,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
117,20,27,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
118,20,25,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
119,20,20,[9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24]
120,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
121,20,32,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
122,20,32,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
123,20,23,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
124,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
125,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
126,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
127,20,24,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
128,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
129,20,28,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
130,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
131,20,24,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
132,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
133,20,23,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
134,20,24,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
135,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
136,20,30,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
137,20,29,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
138,20,21,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
139,20,19,[543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139]
140,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
141,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
142,20,28,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
143,20,20,[9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24]
144,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
145,20,28,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
146,20,32,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
147,20,20,[421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17]
148,20,25,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
149,20,23,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
150,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
151,20,22,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
152,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
153,20,30,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
154,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
155,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
156,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
157,20,26,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
158,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
159,20,32,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
160,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
161,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
162,20,21,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
163,20,28,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
164,20,21,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
165,20,27,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
166,20,33,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
167,20,25,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
168,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
169,20,23,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
170,20,20,[9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24]
171,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
172,20,23,[421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17]
173,20,24,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
174,20,28,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
175,20,20,[421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17]
176,20,27,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
177,20,23,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
178,20,22,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
179,20,28,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
180,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
181,20,21,[9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24]
182,20,32,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
183,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
184,20,19,[29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184]
185,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
186,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
187,20,21,[415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11]
188,20,22,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
189,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
190,20,23,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
191,20,21,[433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29]
192,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
193,20,24,[433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29]
194,20,21,[421, 825, 24, 9, 6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17]
195,20,27,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
196,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
197,20,34,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
198,20,27,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
199,20,29,[6, 5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9]
200,20,22,[5, 409, 813, 274, 139, 543, 184, 29, 433, 837, 40, 11, 415, 88, 17, 421, 825, 24, 9, 6]
