1,1,0,[1],[0]
2,16,13,[5, 6, 7, 8, 10, 15, 36, 44, 73, 155, 271, 403, 536, 538, 604, 802],[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
3,16,6,[5, 6, 7, 8, 10, 15, 36, 44, 73, 155, 271, 403, 536, 538, 604, 802],[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,16,0,[5, 6, 7, 8, 10, 15, 36, 44, 73, 155, 271, 403, 536, 538, 604, 802],[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
6,16,0,[5, 6, 7, 8, 10, 15, 36, 44, 73, 155, 271, 403, 536, 538, 604, 802],[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
7,16,0,[5, 6, 7, 8, 10, 15, 36, 44, 73, 155, 271, 403, 536, 538, 604, 802],[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
8,16,0,[5, 6, 7, 8, 10, 15, 36, 44, 73, 155, 271, 403, 536, 538, 604, 802],[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
9,16,1,[5, 6, 7, 8, 10, 15, 36, 44, 73, 155, 271, 403, 536, 538, 604, 802],[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
10,16,0,[5, 6, 7, 8, 10, 15, 36, 44, 73, 155, 271, 403, 536, 538, 604, 802],[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
11,16,10,[5, 6, 7, 8, 10, 15, 36, 44, 73, 155, 271, 403, 536, 538, 604, 802],[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
