1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  4  [6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16]
3  4  [5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  4  [5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8]
6  4  [6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16]
7  4  [5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8]
8  4  [8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5]
9  4  [8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5]
10  4  [6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16]
11  4  [8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5]
12  4  [6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16]
13  4  [5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8]
14  4  [16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6]
15  4  [16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6]
16  4  [16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6]
17  4  [5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8]
18  4  [16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6]
19  4  [16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6]
20  4  [16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6]
21  4  [8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5]
22  4  [6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16]
23  4  [6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16]
24  4  [16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6, 5, 16, 8, 6]
