1,1,0,[1],[0]
21,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
22,20,0,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
23,20,5,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
24,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
25,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
26,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
27,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
28,20,0,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
29,20,8,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
30,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
31,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
32,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
33,20,0,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
34,20,5,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
35,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
36,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
37,20,10,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
38,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
39,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
40,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
41,20,5,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
42,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
43,20,6,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
44,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
45,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
46,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
47,20,5,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
48,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
49,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
50,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
51,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
52,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
53,20,8,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
54,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
55,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
56,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
57,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
58,20,4,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
59,20,11,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
60,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
61,20,4,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
62,20,0,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
63,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
64,20,0,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
65,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
66,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
67,20,9,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
68,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
69,20,4,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
70,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
71,20,6,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
72,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
73,20,4,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
74,20,4,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
75,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
76,20,6,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
77,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
78,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
79,20,4,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
80,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
81,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
82,20,7,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
83,20,7,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
84,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
85,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
86,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
87,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
88,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
89,20,5,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
90,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
91,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
92,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
93,20,6,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
94,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
95,20,2,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
96,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
97,20,4,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
98,20,3,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
99,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
100,20,1,[5, 6, 7, 9, 11, 12, 13, 14, 17, 22, 28, 33, 62, 64, 175, 177, 181, 183, 187, 351],[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
