1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  4  [155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10]
3  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
6  4  [155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10]
7  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
8  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
9  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
10  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
11  4  [155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10]
12  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
13  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
14  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
15  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
16  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
17  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
18  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
19  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
20  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
21  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
22  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
23  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
24  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
25  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
26  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
27  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
28  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
29  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
30  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
31  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
32  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
33  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
34  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
35  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
36  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
37  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
38  4  [155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10]
39  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
40  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
41  4  [155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10]
42  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
43  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
44  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
45  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
46  4  [155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10]
47  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
48  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
49  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
50  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
51  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
52  4  [155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10]
53  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
54  4  [7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36]
55  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
56  4  [10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155]
57  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
58  4  [36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7, 155, 36, 10, 7]
