1,1,0,[1],[0]
2,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
3,6,8,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,6,0,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
6,6,0,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
7,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
8,6,0,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
9,6,1,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
10,6,5,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
11,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
12,6,5,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
13,6,12,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
14,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
15,6,0,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
16,6,1,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
17,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
18,6,1,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
19,6,9,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
20,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
21,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
22,6,13,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
23,2,0,[23, 462],[1, 0]
24,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
25,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
26,6,1,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
27,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
28,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
29,2,2,[23, 462],[1, 0]
30,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
31,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
32,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
33,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
34,6,10,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
35,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
36,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
37,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
38,6,7,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
39,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
40,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
41,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
42,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
43,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
44,6,0,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
45,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
46,6,7,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
47,6,8,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
48,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
49,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
50,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
51,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
52,6,7,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
53,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
54,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
55,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
56,6,13,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
57,6,14,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
58,6,7,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
59,6,9,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
60,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
61,6,11,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
62,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
63,6,13,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
64,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
65,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
66,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
67,6,8,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
68,6,7,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
69,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
70,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
71,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
72,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
73,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
74,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
75,6,13,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
76,2,1,[23, 462],[1, 0]
77,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
78,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
79,6,9,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
80,6,13,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
81,6,6,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
82,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
83,6,8,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
84,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
85,6,14,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
86,6,5,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
87,6,7,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
88,6,7,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
89,6,15,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
90,6,13,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
91,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
92,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
93,6,11,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
94,6,4,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
95,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
96,6,13,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
97,6,5,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
98,6,2,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
99,6,7,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
100,6,3,[5, 6, 8, 15, 44, 444],[1, 0, 0, 0, 0, 0]
