1,1,0,[1]
42,19,18,[12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42]
43,19,24,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
44,19,19,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
45,19,19,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
46,19,21,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
47,19,20,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
48,19,19,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
49,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
50,19,19,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
51,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
52,19,19,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
53,19,21,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
54,19,19,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
55,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
56,19,19,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
57,19,18,[22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57]
58,19,22,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
59,19,22,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
60,19,19,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
61,19,21,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
62,19,22,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
63,19,19,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
64,19,19,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
65,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
66,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
67,19,22,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
68,19,21,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
69,19,20,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
70,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
71,19,22,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
72,19,19,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
73,19,22,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
74,19,21,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
75,19,19,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
76,19,22,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
77,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
78,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
79,19,21,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
80,19,19,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
81,19,19,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
82,19,25,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
83,19,21,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
84,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
85,19,19,[13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22]
86,19,20,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
87,19,21,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
88,19,19,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
89,19,22,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
90,19,19,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
91,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
92,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
93,19,22,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
94,19,22,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
95,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
96,19,19,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
97,19,24,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
98,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
99,19,19,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
100,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
101,19,22,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
102,19,19,[13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22]
103,19,20,[13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22]
104,19,21,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
105,19,19,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
106,19,21,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
107,19,20,[13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22]
108,19,19,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
109,19,22,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
110,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
111,19,18,[40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111]
112,19,19,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
113,19,24,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
114,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
115,19,20,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
116,19,22,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
117,19,21,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
118,19,22,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
119,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
120,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
121,19,19,[13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22]
122,19,20,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
123,19,20,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
124,19,20,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
125,19,19,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
126,19,19,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
127,19,23,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
128,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
129,19,22,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
130,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
131,19,21,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
132,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
133,19,20,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
134,19,21,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
135,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
136,19,22,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
137,19,22,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
138,19,20,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
139,19,23,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
140,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
141,19,20,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
142,19,23,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
143,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
144,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
145,19,22,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
146,19,20,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
147,19,19,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
148,19,24,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
149,19,21,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
150,19,19,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
151,19,24,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
152,19,21,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
153,19,22,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
154,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
155,19,21,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
156,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
157,19,22,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
158,19,20,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
159,19,20,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
160,19,19,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
161,19,21,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
162,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
163,19,23,[218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13]
164,19,20,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
165,19,21,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
166,19,20,[13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22]
167,19,23,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
168,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
169,19,20,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
170,19,21,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
171,19,21,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
172,19,21,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
173,19,21,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
174,19,22,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
175,19,19,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
176,19,21,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
177,19,23,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
178,19,22,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
179,19,20,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
180,19,19,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
181,19,23,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
182,19,19,[13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22]
183,19,20,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
184,19,23,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
185,19,19,[12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42]
186,19,21,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
187,19,20,[216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11]
188,19,22,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
189,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
190,19,20,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
191,19,22,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
192,19,19,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
193,19,24,[5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6]
194,19,20,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
195,19,21,[212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12, 7]
196,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
197,19,21,[7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17, 222, 42, 12]
198,19,21,[222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8, 6, 5, 210, 17]
199,19,21,[8, 6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15]
200,19,20,[6, 5, 210, 17, 222, 42, 12, 7, 212, 57, 22, 13, 218, 111, 40, 11, 216, 15, 8]
