1,1,0,[1]
2,7,10,[5, 307, 609, 39, 16, 8, 6]
3,7,9,[8, 6, 5, 307, 609, 39, 16]
4,1,0,[4]
5,7,6,[307, 609, 39, 16, 8, 6, 5]
6,7,6,[5, 307, 609, 39, 16, 8, 6]
7,7,10,[8, 6, 5, 307, 609, 39, 16]
8,7,6,[6, 5, 307, 609, 39, 16, 8]
9,7,7,[5, 307, 609, 39, 16, 8, 6]
10,7,11,[8, 6, 5, 307, 609, 39, 16]
11,7,12,[5, 307, 609, 39, 16, 8, 6]
12,7,11,[8, 6, 5, 307, 609, 39, 16]
13,7,9,[6, 5, 307, 609, 39, 16, 8]
14,7,8,[5, 307, 609, 39, 16, 8, 6]
15,7,7,[6, 5, 307, 609, 39, 16, 8]
16,7,6,[8, 6, 5, 307, 609, 39, 16]
17,7,15,[5, 307, 609, 39, 16, 8, 6]
18,7,7,[6, 5, 307, 609, 39, 16, 8]
19,7,10,[6, 5, 307, 609, 39, 16, 8]
20,7,8,[5, 307, 609, 39, 16, 8, 6]
21,7,12,[8, 6, 5, 307, 609, 39, 16]
22,7,10,[6, 5, 307, 609, 39, 16, 8]
23,2,1,[325, 23]
24,7,8,[5, 307, 609, 39, 16, 8, 6]
25,7,12,[8, 6, 5, 307, 609, 39, 16]
26,7,8,[6, 5, 307, 609, 39, 16, 8]
27,7,8,[5, 307, 609, 39, 16, 8, 6]
28,7,13,[5, 307, 609, 39, 16, 8, 6]
29,7,13,[8, 6, 5, 307, 609, 39, 16]
30,7,12,[8, 6, 5, 307, 609, 39, 16]
31,4,3,[333, 43, 345, 31]
32,7,12,[8, 6, 5, 307, 609, 39, 16]
33,7,9,[5, 307, 609, 39, 16, 8, 6]
34,7,11,[6, 5, 307, 609, 39, 16, 8]
35,7,12,[8, 6, 5, 307, 609, 39, 16]
36,7,12,[8, 6, 5, 307, 609, 39, 16]
37,7,12,[5, 307, 609, 39, 16, 8, 6]
38,7,13,[8, 6, 5, 307, 609, 39, 16]
39,7,6,[16, 8, 6, 5, 307, 609, 39]
40,7,13,[5, 307, 609, 39, 16, 8, 6]
41,7,14,[8, 6, 5, 307, 609, 39, 16]
42,7,12,[8, 6, 5, 307, 609, 39, 16]
43,4,3,[345, 31, 333, 43]
44,7,8,[6, 5, 307, 609, 39, 16, 8]
45,7,13,[5, 307, 609, 39, 16, 8, 6]
46,7,13,[8, 6, 5, 307, 609, 39, 16]
47,7,17,[8, 6, 5, 307, 609, 39, 16]
48,7,13,[5, 307, 609, 39, 16, 8, 6]
49,7,9,[5, 307, 609, 39, 16, 8, 6]
50,7,12,[8, 6, 5, 307, 609, 39, 16]
51,7,9,[5, 307, 609, 39, 16, 8, 6]
52,7,16,[5, 307, 609, 39, 16, 8, 6]
53,2,4,[325, 23]
54,7,13,[5, 307, 609, 39, 16, 8, 6]
55,7,7,[8, 6, 5, 307, 609, 39, 16]
56,7,10,[6, 5, 307, 609, 39, 16, 8]
57,7,11,[6, 5, 307, 609, 39, 16, 8]
58,4,4,[333, 43, 345, 31]
59,7,15,[8, 6, 5, 307, 609, 39, 16]
60,7,12,[8, 6, 5, 307, 609, 39, 16]
61,7,14,[8, 6, 5, 307, 609, 39, 16]
62,7,10,[5, 307, 609, 39, 16, 8, 6]
63,7,10,[6, 5, 307, 609, 39, 16, 8]
64,7,12,[8, 6, 5, 307, 609, 39, 16]
65,7,8,[6, 5, 307, 609, 39, 16, 8]
66,7,7,[8, 6, 5, 307, 609, 39, 16]
67,7,19,[8, 6, 5, 307, 609, 39, 16]
68,7,13,[8, 6, 5, 307, 609, 39, 16]
69,7,9,[6, 5, 307, 609, 39, 16, 8]
70,7,9,[5, 307, 609, 39, 16, 8, 6]
71,7,13,[6, 5, 307, 609, 39, 16, 8]
72,7,12,[8, 6, 5, 307, 609, 39, 16]
73,7,9,[6, 5, 307, 609, 39, 16, 8]
74,7,7,[16, 8, 6, 5, 307, 609, 39]
75,7,10,[6, 5, 307, 609, 39, 16, 8]
76,2,2,[325, 23]
77,7,8,[6, 5, 307, 609, 39, 16, 8]
78,7,8,[6, 5, 307, 609, 39, 16, 8]
79,7,11,[5, 307, 609, 39, 16, 8, 6]
80,7,10,[6, 5, 307, 609, 39, 16, 8]
81,7,12,[8, 6, 5, 307, 609, 39, 16]
82,4,4,[345, 31, 333, 43]
83,2,3,[325, 23]
84,7,9,[5, 307, 609, 39, 16, 8, 6]
85,7,11,[6, 5, 307, 609, 39, 16, 8]
86,7,14,[5, 307, 609, 39, 16, 8, 6]
87,7,13,[8, 6, 5, 307, 609, 39, 16]
88,7,16,[5, 307, 609, 39, 16, 8, 6]
89,7,15,[5, 307, 609, 39, 16, 8, 6]
90,7,10,[6, 5, 307, 609, 39, 16, 8]
91,7,9,[5, 307, 609, 39, 16, 8, 6]
92,7,9,[5, 307, 609, 39, 16, 8, 6]
93,7,12,[6, 5, 307, 609, 39, 16, 8]
94,7,10,[5, 307, 609, 39, 16, 8, 6]
95,7,9,[5, 307, 609, 39, 16, 8, 6]
96,7,10,[6, 5, 307, 609, 39, 16, 8]
97,7,15,[8, 6, 5, 307, 609, 39, 16]
98,7,7,[8, 6, 5, 307, 609, 39, 16]
99,7,16,[5, 307, 609, 39, 16, 8, 6]
100,7,9,[5, 307, 609, 39, 16, 8, 6]
101,7,10,[6, 5, 307, 609, 39, 16, 8]
102,7,11,[6, 5, 307, 609, 39, 16, 8]
103,7,17,[5, 307, 609, 39, 16, 8, 6]
104,7,11,[6, 5, 307, 609, 39, 16, 8]
105,7,8,[6, 5, 307, 609, 39, 16, 8]
106,7,8,[8, 6, 5, 307, 609, 39, 16]
107,7,14,[6, 5, 307, 609, 39, 16, 8]
108,7,10,[6, 5, 307, 609, 39, 16, 8]
109,7,9,[8, 6, 5, 307, 609, 39, 16]
110,7,8,[6, 5, 307, 609, 39, 16, 8]
111,7,14,[5, 307, 609, 39, 16, 8, 6]
112,7,8,[6, 5, 307, 609, 39, 16, 8]
113,7,18,[5, 307, 609, 39, 16, 8, 6]
114,7,9,[5, 307, 609, 39, 16, 8, 6]
115,7,14,[5, 307, 609, 39, 16, 8, 6]
116,7,10,[5, 307, 609, 39, 16, 8, 6]
117,7,11,[6, 5, 307, 609, 39, 16, 8]
118,7,15,[8, 6, 5, 307, 609, 39, 16]
119,7,9,[5, 307, 609, 39, 16, 8, 6]
120,7,9,[5, 307, 609, 39, 16, 8, 6]
121,7,11,[6, 5, 307, 609, 39, 16, 8]
122,7,11,[6, 5, 307, 609, 39, 16, 8]
123,7,9,[6, 5, 307, 609, 39, 16, 8]
124,7,13,[8, 6, 5, 307, 609, 39, 16]
125,7,8,[6, 5, 307, 609, 39, 16, 8]
126,7,8,[6, 5, 307, 609, 39, 16, 8]
127,7,10,[5, 307, 609, 39, 16, 8, 6]
128,7,9,[5, 307, 609, 39, 16, 8, 6]
129,7,14,[8, 6, 5, 307, 609, 39, 16]
130,7,9,[5, 307, 609, 39, 16, 8, 6]
131,7,13,[6, 5, 307, 609, 39, 16, 8]
132,7,8,[6, 5, 307, 609, 39, 16, 8]
133,7,9,[6, 5, 307, 609, 39, 16, 8]
134,7,10,[6, 5, 307, 609, 39, 16, 8]
135,7,9,[5, 307, 609, 39, 16, 8, 6]
136,2,2,[325, 23]
137,7,15,[8, 6, 5, 307, 609, 39, 16]
138,7,14,[5, 307, 609, 39, 16, 8, 6]
139,7,10,[5, 307, 609, 39, 16, 8, 6]
140,7,7,[8, 6, 5, 307, 609, 39, 16]
141,7,13,[8, 6, 5, 307, 609, 39, 16]
142,7,10,[6, 5, 307, 609, 39, 16, 8]
143,7,9,[5, 307, 609, 39, 16, 8, 6]
144,7,9,[5, 307, 609, 39, 16, 8, 6]
145,7,12,[6, 5, 307, 609, 39, 16, 8]
146,7,11,[6, 5, 307, 609, 39, 16, 8]
147,7,16,[5, 307, 609, 39, 16, 8, 6]
148,7,15,[8, 6, 5, 307, 609, 39, 16]
149,7,18,[5, 307, 609, 39, 16, 8, 6]
150,7,8,[6, 5, 307, 609, 39, 16, 8]
151,7,11,[5, 307, 609, 39, 16, 8, 6]
152,7,13,[8, 6, 5, 307, 609, 39, 16]
153,2,2,[325, 23]
154,7,9,[5, 307, 609, 39, 16, 8, 6]
155,7,13,[8, 6, 5, 307, 609, 39, 16]
156,7,9,[5, 307, 609, 39, 16, 8, 6]
157,7,10,[6, 5, 307, 609, 39, 16, 8]
158,7,13,[8, 6, 5, 307, 609, 39, 16]
159,7,11,[6, 5, 307, 609, 39, 16, 8]
160,7,8,[6, 5, 307, 609, 39, 16, 8]
161,7,13,[8, 6, 5, 307, 609, 39, 16]
162,7,9,[5, 307, 609, 39, 16, 8, 6]
163,7,8,[16, 8, 6, 5, 307, 609, 39]
164,7,14,[5, 307, 609, 39, 16, 8, 6]
165,7,11,[6, 5, 307, 609, 39, 16, 8]
