1,1,0,[1]
2,4,18,[7, 374, 30, 10]
3,4,13,[7, 374, 30, 10]
4,1,0,[4]
5,4,7,[7, 374, 30, 10]
6,4,8,[7, 374, 30, 10]
7,4,3,[374, 30, 10, 7]
8,4,9,[7, 374, 30, 10]
9,4,9,[7, 374, 30, 10]
10,4,3,[7, 374, 30, 10]
11,4,12,[7, 374, 30, 10]
12,4,4,[374, 30, 10, 7]
13,4,15,[7, 374, 30, 10]
14,4,10,[7, 374, 30, 10]
15,4,10,[7, 374, 30, 10]
16,4,10,[7, 374, 30, 10]
17,2,1,[384, 17]
18,4,10,[7, 374, 30, 10]
19,4,7,[7, 374, 30, 10]
20,4,10,[7, 374, 30, 10]
21,4,4,[7, 374, 30, 10]
22,4,16,[7, 374, 30, 10]
23,2,1,[390, 23]
24,4,10,[7, 374, 30, 10]
25,4,4,[7, 374, 30, 10]
26,4,11,[7, 374, 30, 10]
27,4,10,[7, 374, 30, 10]
28,4,13,[7, 374, 30, 10]
29,4,6,[7, 374, 30, 10]
30,4,3,[10, 7, 374, 30]
31,4,14,[7, 374, 30, 10]
32,4,4,[7, 374, 30, 10]
33,4,11,[7, 374, 30, 10]
34,4,8,[7, 374, 30, 10]
35,4,5,[374, 30, 10, 7]
36,4,4,[7, 374, 30, 10]
37,4,13,[7, 374, 30, 10]
38,4,5,[7, 374, 30, 10]
39,4,11,[7, 374, 30, 10]
40,4,13,[7, 374, 30, 10]
41,4,13,[7, 374, 30, 10]
42,4,5,[374, 30, 10, 7]
43,4,15,[7, 374, 30, 10]
44,4,11,[7, 374, 30, 10]
45,4,13,[7, 374, 30, 10]
46,4,5,[7, 374, 30, 10]
47,4,16,[7, 374, 30, 10]
48,4,13,[7, 374, 30, 10]
49,4,11,[7, 374, 30, 10]
50,4,5,[374, 30, 10, 7]
51,4,11,[7, 374, 30, 10]
52,2,2,[384, 17]
53,4,9,[7, 374, 30, 10]
54,4,13,[7, 374, 30, 10]
55,4,11,[7, 374, 30, 10]
56,4,16,[7, 374, 30, 10]
57,4,17,[7, 374, 30, 10]
58,4,15,[7, 374, 30, 10]
59,2,4,[390, 23]
60,4,5,[374, 30, 10, 7]
61,4,16,[7, 374, 30, 10]
62,4,12,[7, 374, 30, 10]
63,4,16,[7, 374, 30, 10]
64,4,5,[374, 30, 10, 7]
65,4,11,[7, 374, 30, 10]
66,4,11,[7, 374, 30, 10]
67,4,15,[7, 374, 30, 10]
68,4,5,[7, 374, 30, 10]
69,4,12,[7, 374, 30, 10]
70,4,11,[7, 374, 30, 10]
71,4,13,[7, 374, 30, 10]
72,4,5,[374, 30, 10, 7]
73,4,18,[7, 374, 30, 10]
74,4,12,[7, 374, 30, 10]
75,4,16,[7, 374, 30, 10]
76,2,2,[390, 23]
77,4,11,[7, 374, 30, 10]
78,4,11,[7, 374, 30, 10]
79,4,13,[7, 374, 30, 10]
80,4,16,[7, 374, 30, 10]
81,4,5,[374, 30, 10, 7]
82,4,16,[7, 374, 30, 10]
83,4,12,[7, 374, 30, 10]
84,4,11,[7, 374, 30, 10]
85,4,17,[7, 374, 30, 10]
86,4,14,[7, 374, 30, 10]
87,4,5,[7, 374, 30, 10]
88,2,2,[384, 17]
89,4,15,[7, 374, 30, 10]
90,4,16,[7, 374, 30, 10]
91,4,11,[7, 374, 30, 10]
92,4,11,[7, 374, 30, 10]
93,4,9,[7, 374, 30, 10]
94,4,12,[7, 374, 30, 10]
95,4,11,[7, 374, 30, 10]
96,4,16,[7, 374, 30, 10]
97,4,15,[7, 374, 30, 10]
98,4,11,[7, 374, 30, 10]
99,2,2,[384, 17]
100,4,11,[7, 374, 30, 10]
101,2,3,[390, 23]
102,4,17,[7, 374, 30, 10]
103,4,15,[7, 374, 30, 10]
104,4,8,[7, 374, 30, 10]
105,4,11,[7, 374, 30, 10]
106,4,12,[7, 374, 30, 10]
107,4,13,[7, 374, 30, 10]
108,4,16,[7, 374, 30, 10]
109,4,15,[7, 374, 30, 10]
110,4,11,[7, 374, 30, 10]
111,4,14,[7, 374, 30, 10]
112,4,11,[7, 374, 30, 10]
113,4,12,[7, 374, 30, 10]
114,4,11,[7, 374, 30, 10]
115,4,14,[7, 374, 30, 10]
116,4,12,[7, 374, 30, 10]
117,4,8,[7, 374, 30, 10]
118,4,17,[7, 374, 30, 10]
119,4,11,[7, 374, 30, 10]
120,4,11,[7, 374, 30, 10]
121,4,17,[7, 374, 30, 10]
122,4,17,[7, 374, 30, 10]
123,4,12,[7, 374, 30, 10]
124,4,6,[374, 30, 10, 7]
125,4,11,[7, 374, 30, 10]
126,4,11,[7, 374, 30, 10]
127,4,10,[7, 374, 30, 10]
128,4,11,[7, 374, 30, 10]
129,4,6,[7, 374, 30, 10]
130,4,11,[7, 374, 30, 10]
131,2,4,[384, 17]
132,4,11,[7, 374, 30, 10]
133,4,12,[7, 374, 30, 10]
134,4,13,[7, 374, 30, 10]
135,4,11,[7, 374, 30, 10]
136,2,2,[390, 23]
137,4,9,[7, 374, 30, 10]
138,4,14,[7, 374, 30, 10]
139,4,6,[7, 374, 30, 10]
140,4,11,[7, 374, 30, 10]
141,4,6,[374, 30, 10, 7]
142,4,19,[7, 374, 30, 10]
143,4,11,[7, 374, 30, 10]
144,4,11,[7, 374, 30, 10]
145,4,9,[7, 374, 30, 10]
146,4,17,[7, 374, 30, 10]
147,2,2,[384, 17]
148,4,14,[7, 374, 30, 10]
149,4,7,[374, 30, 10, 7]
150,4,11,[7, 374, 30, 10]
151,4,7,[7, 374, 30, 10]
152,4,5,[7, 374, 30, 10]
153,2,2,[390, 23]
154,4,11,[7, 374, 30, 10]
155,4,5,[7, 374, 30, 10]
156,4,11,[7, 374, 30, 10]
157,4,13,[7, 374, 30, 10]
158,4,6,[374, 30, 10, 7]
159,4,17,[7, 374, 30, 10]
160,4,11,[7, 374, 30, 10]
161,4,4,[10, 7, 374, 30]
162,4,11,[7, 374, 30, 10]
163,4,7,[374, 30, 10, 7]
164,4,14,[7, 374, 30, 10]
165,4,8,[7, 374, 30, 10]
166,4,18,[7, 374, 30, 10]
167,4,14,[7, 374, 30, 10]
168,4,11,[7, 374, 30, 10]
169,4,12,[7, 374, 30, 10]
170,4,11,[7, 374, 30, 10]
171,4,5,[7, 374, 30, 10]
172,4,17,[7, 374, 30, 10]
173,4,12,[7, 374, 30, 10]
174,4,9,[7, 374, 30, 10]
175,2,2,[384, 17]
176,4,8,[7, 374, 30, 10]
177,4,13,[7, 374, 30, 10]
178,4,12,[7, 374, 30, 10]
179,4,6,[7, 374, 30, 10]
180,4,11,[7, 374, 30, 10]
181,4,8,[374, 30, 10, 7]
182,4,17,[7, 374, 30, 10]
183,4,6,[374, 30, 10, 7]
184,4,7,[7, 374, 30, 10]
185,4,6,[374, 30, 10, 7]
186,4,5,[7, 374, 30, 10]
187,4,14,[7, 374, 30, 10]
188,4,12,[7, 374, 30, 10]
189,4,11,[7, 374, 30, 10]
190,4,12,[7, 374, 30, 10]
191,4,13,[7, 374, 30, 10]
192,4,11,[7, 374, 30, 10]
193,4,12,[7, 374, 30, 10]
194,2,3,[384, 17]
195,4,5,[7, 374, 30, 10]
196,4,11,[7, 374, 30, 10]
197,4,15,[7, 374, 30, 10]
198,4,8,[7, 374, 30, 10]
199,4,13,[7, 374, 30, 10]
200,4,11,[7, 374, 30, 10]
