1,1,0,[1],[0]
2,9,19,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
3,9,6,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
4,1,0,[4],[0]
5,9,0,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
6,9,0,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
7,9,15,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
8,9,0,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
9,9,1,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
10,9,16,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
11,9,10,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
12,9,16,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
13,9,5,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
14,9,2,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
15,9,0,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
16,9,1,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
17,9,11,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
18,9,1,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
19,9,20,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
20,9,2,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
21,9,17,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
22,9,6,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
23,9,19,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
24,9,2,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
25,9,17,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
26,9,1,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
27,9,2,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
28,9,11,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
29,9,14,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
30,9,17,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
31,9,22,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
32,9,17,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
33,9,3,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
34,9,21,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
35,9,17,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
36,9,17,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
37,9,5,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
38,9,18,[5, 6, 8, 15, 44, 109, 927, 1031, 1953],[1, 0, 0, 0, 0, 1, 0, 1, 0]
