1,1,0,[1],[0]
2,9,8,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
3,9,8,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,9,2,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
6,9,3,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
7,9,0,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
8,9,4,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
9,9,4,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
10,9,0,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
11,3,0,[11, 54, 902],[1, 0, 0]
12,9,1,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
13,9,8,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
14,9,5,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
15,9,5,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
16,9,5,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
17,9,0,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
18,9,5,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
19,9,7,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
20,9,5,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
21,9,0,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
22,9,9,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
23,9,9,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
24,9,5,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
25,9,1,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
26,9,6,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
27,9,5,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
28,3,1,[11, 54, 902],[1, 0, 0]
29,9,10,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
30,9,1,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
31,9,13,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
32,9,1,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
33,9,6,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
34,9,8,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
35,9,2,[7, 10, 17, 21, 52, 231, 451, 898, 908],[1, 0, 1, 0, 0, 0, 0, 0, 0]
