1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  5  [5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9]
3  5  [9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  5  [20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5]
6  5  [154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6]
7  5  [20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5]
8  5  [5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9]
9  5  [5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9]
10  5  [154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6]
11  5  [20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5]
12  5  [154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6]
13  5  [20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5]
14  5  [6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20]
15  5  [6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20]
16  5  [6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20]
17  5  [9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154]
18  5  [6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20]
19  5  [20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5]
20  5  [6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20]
21  5  [5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9]
22  5  [154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6]
23  5  [5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9]
24  5  [6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20]
25  5  [5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9]
26  5  [9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154]
27  5  [6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20]
28  5  [154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6, 5, 154, 20, 9, 6]
