1,1,0,[1]
2,8,13,[5, 176, 19, 190, 26, 15, 8, 6]
3,8,10,[190, 26, 15, 8, 6, 5, 176, 19]
4,1,0,[4]
5,8,7,[176, 19, 190, 26, 15, 8, 6, 5]
6,8,7,[5, 176, 19, 190, 26, 15, 8, 6]
7,8,12,[5, 176, 19, 190, 26, 15, 8, 6]
8,8,7,[6, 5, 176, 19, 190, 26, 15, 8]
9,8,8,[5, 176, 19, 190, 26, 15, 8, 6]
10,8,13,[5, 176, 19, 190, 26, 15, 8, 6]
11,8,15,[6, 5, 176, 19, 190, 26, 15, 8]
12,8,13,[5, 176, 19, 190, 26, 15, 8, 6]
13,8,12,[6, 5, 176, 19, 190, 26, 15, 8]
14,8,9,[5, 176, 19, 190, 26, 15, 8, 6]
15,8,7,[8, 6, 5, 176, 19, 190, 26, 15]
16,8,8,[6, 5, 176, 19, 190, 26, 15, 8]
17,8,12,[5, 176, 19, 190, 26, 15, 8, 6]
18,8,8,[6, 5, 176, 19, 190, 26, 15, 8]
19,8,7,[190, 26, 15, 8, 6, 5, 176, 19]
20,8,9,[5, 176, 19, 190, 26, 15, 8, 6]
21,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
22,8,13,[6, 5, 176, 19, 190, 26, 15, 8]
23,8,15,[5, 176, 19, 190, 26, 15, 8, 6]
24,8,9,[5, 176, 19, 190, 26, 15, 8, 6]
25,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
26,8,7,[15, 8, 6, 5, 176, 19, 190, 26]
27,8,9,[5, 176, 19, 190, 26, 15, 8, 6]
28,8,16,[6, 5, 176, 19, 190, 26, 15, 8]
29,8,10,[6, 5, 176, 19, 190, 26, 15, 8]
30,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
31,8,21,[5, 176, 19, 190, 26, 15, 8, 6]
32,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
33,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
34,8,8,[190, 26, 15, 8, 6, 5, 176, 19]
35,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
36,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
37,8,16,[5, 176, 19, 190, 26, 15, 8, 6]
38,8,15,[5, 176, 19, 190, 26, 15, 8, 6]
39,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
40,8,16,[6, 5, 176, 19, 190, 26, 15, 8]
41,8,16,[6, 5, 176, 19, 190, 26, 15, 8]
42,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
43,8,12,[6, 5, 176, 19, 190, 26, 15, 8]
44,8,8,[8, 6, 5, 176, 19, 190, 26, 15]
45,8,16,[6, 5, 176, 19, 190, 26, 15, 8]
46,8,15,[5, 176, 19, 190, 26, 15, 8, 6]
47,8,19,[6, 5, 176, 19, 190, 26, 15, 8]
48,8,16,[6, 5, 176, 19, 190, 26, 15, 8]
49,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
50,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
51,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
52,8,13,[5, 176, 19, 190, 26, 15, 8, 6]
53,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
54,8,16,[6, 5, 176, 19, 190, 26, 15, 8]
55,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
56,8,13,[6, 5, 176, 19, 190, 26, 15, 8]
57,8,14,[6, 5, 176, 19, 190, 26, 15, 8]
58,8,22,[5, 176, 19, 190, 26, 15, 8, 6]
59,8,16,[5, 176, 19, 190, 26, 15, 8, 6]
60,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
61,8,16,[5, 176, 19, 190, 26, 15, 8, 6]
62,8,11,[5, 176, 19, 190, 26, 15, 8, 6]
63,8,13,[6, 5, 176, 19, 190, 26, 15, 8]
64,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
65,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
66,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
67,8,9,[15, 8, 6, 5, 176, 19, 190, 26]
68,8,15,[5, 176, 19, 190, 26, 15, 8, 6]
69,8,8,[15, 8, 6, 5, 176, 19, 190, 26]
70,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
71,8,11,[5, 176, 19, 190, 26, 15, 8, 6]
72,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
73,8,11,[6, 5, 176, 19, 190, 26, 15, 8]
74,8,10,[6, 5, 176, 19, 190, 26, 15, 8]
75,8,13,[6, 5, 176, 19, 190, 26, 15, 8]
76,8,16,[5, 176, 19, 190, 26, 15, 8, 6]
77,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
78,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
79,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
80,8,13,[6, 5, 176, 19, 190, 26, 15, 8]
81,8,14,[5, 176, 19, 190, 26, 15, 8, 6]
82,8,13,[6, 5, 176, 19, 190, 26, 15, 8]
83,8,18,[5, 176, 19, 190, 26, 15, 8, 6]
84,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
85,8,14,[6, 5, 176, 19, 190, 26, 15, 8]
86,8,17,[6, 5, 176, 19, 190, 26, 15, 8]
87,8,15,[5, 176, 19, 190, 26, 15, 8, 6]
88,8,13,[5, 176, 19, 190, 26, 15, 8, 6]
89,8,15,[6, 5, 176, 19, 190, 26, 15, 8]
90,8,13,[6, 5, 176, 19, 190, 26, 15, 8]
91,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
92,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
93,8,9,[190, 26, 15, 8, 6, 5, 176, 19]
94,8,11,[5, 176, 19, 190, 26, 15, 8, 6]
95,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
96,8,13,[6, 5, 176, 19, 190, 26, 15, 8]
97,8,13,[5, 176, 19, 190, 26, 15, 8, 6]
98,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
99,8,13,[5, 176, 19, 190, 26, 15, 8, 6]
100,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
101,8,16,[5, 176, 19, 190, 26, 15, 8, 6]
102,8,14,[6, 5, 176, 19, 190, 26, 15, 8]
103,8,19,[5, 176, 19, 190, 26, 15, 8, 6]
104,8,8,[190, 26, 15, 8, 6, 5, 176, 19]
105,8,8,[8, 6, 5, 176, 19, 190, 26, 15]
106,8,10,[6, 5, 176, 19, 190, 26, 15, 8]
107,8,17,[5, 176, 19, 190, 26, 15, 8, 6]
108,8,13,[6, 5, 176, 19, 190, 26, 15, 8]
109,8,10,[6, 5, 176, 19, 190, 26, 15, 8]
110,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
111,8,17,[6, 5, 176, 19, 190, 26, 15, 8]
112,8,8,[8, 6, 5, 176, 19, 190, 26, 15]
113,8,15,[6, 5, 176, 19, 190, 26, 15, 8]
114,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
115,8,17,[6, 5, 176, 19, 190, 26, 15, 8]
116,8,11,[5, 176, 19, 190, 26, 15, 8, 6]
117,8,8,[190, 26, 15, 8, 6, 5, 176, 19]
118,8,17,[5, 176, 19, 190, 26, 15, 8, 6]
119,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
120,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
121,8,14,[6, 5, 176, 19, 190, 26, 15, 8]
122,8,14,[6, 5, 176, 19, 190, 26, 15, 8]
123,8,9,[8, 6, 5, 176, 19, 190, 26, 15]
124,8,15,[5, 176, 19, 190, 26, 15, 8, 6]
125,8,8,[8, 6, 5, 176, 19, 190, 26, 15]
126,8,8,[8, 6, 5, 176, 19, 190, 26, 15]
127,8,18,[5, 176, 19, 190, 26, 15, 8, 6]
128,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
129,8,16,[5, 176, 19, 190, 26, 15, 8, 6]
130,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
131,8,18,[5, 176, 19, 190, 26, 15, 8, 6]
132,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
133,8,8,[15, 8, 6, 5, 176, 19, 190, 26]
134,8,9,[15, 8, 6, 5, 176, 19, 190, 26]
135,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
136,8,16,[5, 176, 19, 190, 26, 15, 8, 6]
137,8,15,[6, 5, 176, 19, 190, 26, 15, 8]
138,8,17,[6, 5, 176, 19, 190, 26, 15, 8]
139,8,17,[5, 176, 19, 190, 26, 15, 8, 6]
140,8,9,[6, 5, 176, 19, 190, 26, 15, 8]
141,8,15,[5, 176, 19, 190, 26, 15, 8, 6]
142,8,12,[6, 5, 176, 19, 190, 26, 15, 8]
143,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
144,8,10,[5, 176, 19, 190, 26, 15, 8, 6]
