1,1,0,[1]
77,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
78,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
79,21,24,[360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11]
80,21,24,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
81,21,21,[7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12]
82,21,25,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
83,21,22,[366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17]
84,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
85,21,25,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
86,21,22,[360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11]
87,21,23,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
88,21,21,[366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17]
89,21,24,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
90,21,24,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
91,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
92,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
93,21,20,[34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93]
94,21,24,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
95,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
96,21,24,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
97,21,23,[8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16]
98,21,21,[8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16]
99,21,21,[366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17]
100,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
101,21,23,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
102,21,25,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
103,21,23,[368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19]
104,21,21,[368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19]
105,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
106,21,22,[8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16]
107,21,22,[11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28]
108,21,24,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
109,21,25,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
110,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
111,21,22,[360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11]
112,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
113,21,27,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
114,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
115,21,21,[11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28]
116,21,24,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
117,21,21,[368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19]
118,21,24,[360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11]
119,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
120,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
121,21,25,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
122,21,25,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
123,21,23,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
124,21,22,[7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12]
125,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
126,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
127,21,22,[11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28]
128,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
129,21,24,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
130,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
131,21,23,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
132,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
133,21,23,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
134,21,24,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
135,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
136,21,26,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
137,21,22,[366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17]
138,21,21,[11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28]
139,21,29,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
140,21,21,[8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16]
141,21,22,[7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12]
142,21,26,[8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16]
143,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
144,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
145,21,21,[19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34]
146,21,25,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
147,21,21,[366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17]
148,21,28,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
149,21,23,[366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17]
150,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
151,21,22,[368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19]
152,21,23,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
153,21,26,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
154,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
155,21,23,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
156,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
157,21,24,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
158,21,22,[7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12]
159,21,25,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
160,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
161,21,23,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
162,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
163,21,23,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
164,21,22,[360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11]
165,21,21,[368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19]
166,21,26,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
167,21,23,[7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12]
168,21,21,[8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16]
169,21,23,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
170,21,23,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
171,21,23,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
172,21,25,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
173,21,27,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
174,21,21,[19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34]
175,21,21,[366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17]
176,21,21,[368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19]
177,21,25,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
178,21,24,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
179,21,26,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
180,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
181,21,23,[7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12]
182,21,25,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
183,21,21,[12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64]
184,21,24,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
185,21,22,[7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12]
186,21,23,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
187,21,21,[11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28]
188,21,24,[5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6]
189,21,21,[8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16]
190,21,23,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
191,21,23,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
192,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
193,21,28,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
194,21,22,[366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17]
195,21,23,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
196,21,22,[6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8]
197,21,24,[356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7]
198,21,21,[368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19]
199,21,24,[7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16, 8, 6, 5, 354, 64, 12]
200,21,21,[8, 6, 5, 354, 64, 12, 7, 356, 93, 34, 19, 368, 31, 380, 28, 11, 360, 17, 366, 66, 16]
