1,1,0,[1]
19,25,29,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
20,25,25,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
21,25,24,[10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21]
22,25,25,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
23,25,32,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
24,25,25,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
25,25,25,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
26,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
27,25,25,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
28,25,28,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
29,25,35,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
30,25,25,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
31,25,27,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
32,25,25,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
33,25,24,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
34,25,30,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
35,25,26,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
36,25,25,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
37,25,27,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
38,25,25,[10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21]
39,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
40,25,28,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
41,25,28,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
42,25,26,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
43,25,24,[369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43]
44,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
45,25,28,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
46,25,26,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
47,25,24,[373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47]
48,25,28,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
49,25,25,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
50,25,26,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
51,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
52,25,25,[343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17]
53,25,30,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
54,25,28,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
55,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
56,25,25,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
57,25,26,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
58,25,28,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
59,25,34,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
60,25,26,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
61,25,27,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
62,25,25,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
63,25,24,[13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63]
64,25,26,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
65,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
66,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
67,25,31,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
68,25,25,[10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21]
69,25,28,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
70,25,25,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
71,25,31,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
72,25,26,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
73,25,37,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
74,25,28,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
75,25,25,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
76,25,33,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
77,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
78,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
79,25,24,[405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79]
80,25,25,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
81,25,26,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
82,25,25,[369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43]
83,25,28,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
84,25,25,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
85,25,26,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
86,25,29,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
87,25,26,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
88,25,25,[343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17]
89,25,27,[343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17]
90,25,25,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
91,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
92,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
93,25,31,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
94,25,26,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
95,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
96,25,25,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
97,25,32,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
98,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
99,25,25,[343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17]
100,25,25,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
101,25,27,[10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21]
102,25,26,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
103,25,27,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
104,25,30,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
105,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
106,25,28,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
107,25,30,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
108,25,25,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
109,25,29,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
110,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
111,25,29,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
112,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
113,25,31,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
114,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
115,25,29,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
116,25,24,[33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116]
117,25,30,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
118,25,28,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
119,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
120,25,25,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
121,25,26,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
122,25,25,[13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63]
123,25,28,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
124,25,27,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
125,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
126,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
127,25,28,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
128,25,25,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
129,25,27,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
130,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
131,25,28,[10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21]
132,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
133,25,28,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
134,25,29,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
135,25,25,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
136,25,33,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
137,25,32,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
138,25,29,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
139,25,29,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
140,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
141,25,27,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
142,25,38,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
143,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
144,25,25,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
145,25,31,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
146,25,26,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
147,25,25,[343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17]
148,25,29,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
149,25,37,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
150,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
151,25,36,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
152,25,26,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
153,25,33,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
154,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
155,25,26,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
156,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
157,25,26,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
158,25,27,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
159,25,26,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
160,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
161,25,26,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
162,25,25,[9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14]
163,25,29,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
164,25,29,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
165,25,30,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
166,25,27,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
167,25,28,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
168,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
169,25,28,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
170,25,26,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
171,25,26,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
172,25,25,[373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47]
