1,1,0,[1],[0]
2,26,4,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
3,26,4,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
4,1,0,[4],[0]
5,26,0,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
6,26,0,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
7,26,0,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
8,26,0,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
9,26,1,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
10,26,1,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
11,26,0,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
12,26,0,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
13,26,7,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
14,26,2,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
15,26,0,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
16,26,1,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
17,26,11,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
18,26,1,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
19,26,6,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
20,26,2,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
21,26,2,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
22,26,8,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
23,26,11,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
24,26,2,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
25,26,2,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
26,26,0,[5, 6, 7, 8, 11, 12, 15, 26, 42, 47, 54, 73, 133, 262, 431, 433, 437, 473, 499, 857, 859, 925, 1283, 1285, 1709, 2135],[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]
