1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  2  [96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96]
3  7  [17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  7  [14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88]
6  7  [100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5]
7  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
8  7  [17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6]
9  7  [17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6]
10  2  [96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96]
11  7  [9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17]
12  2  [96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96]
13  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
14  7  [88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9]
15  7  [88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9]
16  7  [88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9]
17  7  [6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100]
18  7  [88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9]
19  2  [96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96]
20  7  [88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9]
21  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
22  2  [96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96]
23  7  [9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17]
24  7  [88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9]
25  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
26  7  [5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14]
27  7  [88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9]
28  7  [14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88]
29  7  [6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100]
30  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
31  7  [6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100]
32  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
33  7  [5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14]
34  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
35  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
36  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
37  7  [6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100]
38  2  [96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96]
39  7  [5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14]
40  7  [14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88, 17, 100, 14, 9, 6, 5, 88]
41  2  [13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13, 96, 13]
