1,1,0,[1]
2,12,13,[10, 7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21]
3,12,15,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
4,1,0,[4]
5,12,11,[234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6, 5]
6,12,11,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
7,12,11,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
8,12,12,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
9,12,11,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
10,12,11,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
11,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
12,12,12,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
13,12,11,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
14,12,12,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
15,12,13,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
16,12,13,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
17,12,15,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
18,12,13,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
19,12,20,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
20,12,12,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
21,12,11,[10, 7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21]
22,12,12,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
23,12,17,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
24,12,11,[9, 6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24]
25,12,12,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
26,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
27,12,12,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
28,12,16,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
29,12,18,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
30,12,12,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
31,12,14,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
32,12,12,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
33,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
34,12,21,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
35,12,13,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
36,12,12,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
37,12,18,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
38,12,12,[10, 7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21]
39,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
40,12,16,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
41,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
42,12,13,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
43,12,14,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
44,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
45,12,16,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
46,12,13,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
47,12,14,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
48,12,16,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
49,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
50,12,13,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
51,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
52,12,16,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
53,12,18,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
54,12,16,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
55,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
56,12,12,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
57,12,13,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
58,12,15,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
59,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
60,12,13,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
61,12,14,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
62,12,14,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
63,12,11,[13, 242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63]
64,12,13,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
65,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
66,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
67,12,16,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
68,12,12,[10, 7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21]
69,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
70,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
71,12,17,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
72,12,13,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
73,12,20,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
74,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
75,12,12,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
76,12,18,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
77,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
78,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
79,12,14,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
80,12,12,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
81,12,13,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
82,12,15,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
83,12,14,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
84,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
85,12,13,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
86,12,17,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
87,12,13,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
88,12,16,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
89,12,17,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
90,12,12,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
91,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
92,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
93,12,22,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
94,12,14,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
95,12,12,[9, 6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24]
96,12,12,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
97,12,23,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
98,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
99,12,16,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
100,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
101,12,13,[10, 7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21]
102,12,13,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
103,12,15,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
104,12,21,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
105,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
106,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
107,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
108,12,12,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
109,12,18,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
110,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
111,12,17,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
112,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
113,12,14,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
114,12,12,[9, 6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24]
115,12,17,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
116,12,14,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
117,12,21,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
118,12,15,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
119,12,12,[9, 6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24]
120,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
121,12,13,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
122,12,12,[13, 242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63]
123,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
124,12,14,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
125,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
126,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
127,12,24,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
128,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
129,12,14,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
130,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
131,12,17,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
132,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
133,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
134,12,16,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
135,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
136,12,18,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
137,12,16,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
138,12,17,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
139,12,16,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
140,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
141,12,14,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
142,12,21,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
143,12,12,[9, 6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24]
144,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
145,12,22,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
146,12,13,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
147,12,16,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
148,12,16,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
149,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
150,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
151,12,18,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
152,12,13,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
153,12,18,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
154,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
155,12,13,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
156,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
157,12,14,[10, 7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21]
158,12,14,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
159,12,13,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
160,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
161,12,13,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
162,12,13,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
163,12,14,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
164,12,17,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
165,12,21,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
166,12,14,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
167,12,13,[10, 7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21]
168,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
169,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
170,12,12,[9, 6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24]
171,12,13,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
172,12,15,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
173,12,15,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
174,12,22,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
175,12,16,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
176,12,21,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
177,12,15,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
178,12,14,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
179,12,16,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
180,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
181,12,18,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
182,12,13,[242, 24, 9, 6, 5, 234, 21, 10, 7, 236, 63, 13]
183,12,14,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
184,12,19,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
185,12,14,[236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10, 7]
186,12,13,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
187,12,17,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
188,12,14,[6, 5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9]
189,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
190,12,15,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
191,12,22,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
192,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
193,12,18,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
194,12,17,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
195,12,12,[10, 7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21]
196,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
197,12,20,[7, 236, 63, 13, 242, 24, 9, 6, 5, 234, 21, 10]
198,12,21,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
199,12,19,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
200,12,14,[5, 234, 21, 10, 7, 236, 63, 13, 242, 24, 9, 6]
