1,1,0,[1]
2,16,20,[5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6]
3,16,17,[13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10, 7, 312, 22]
4,1,0,[4]
5,16,15,[310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5]
6,16,15,[5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6]
7,16,15,[312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10, 7]
8,16,15,[6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8]
9,16,16,[5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6]
10,16,15,[7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10]
11,16,21,[21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38]
12,16,16,[312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10, 7]
13,16,15,[318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10, 7, 312, 22, 13]
14,16,17,[5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6]
15,16,16,[6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8]
16,16,16,[6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8]
17,16,18,[7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10]
18,16,15,[8, 6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18]
19,16,18,[6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8]
20,16,17,[5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6]
21,16,15,[10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21]
22,16,15,[13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10, 7, 312, 22]
23,16,19,[10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21]
24,16,17,[5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6]
25,16,16,[7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10]
26,16,17,[6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8]
27,16,17,[5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6]
28,16,22,[21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38]
29,16,20,[6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8]
30,16,16,[7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10]
31,16,15,[336, 18, 8, 6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31]
32,16,16,[7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10]
33,16,18,[5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6]
34,16,19,[6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8]
35,16,17,[312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10, 7]
36,16,16,[7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38, 21, 10]
37,16,19,[5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6]
38,16,15,[21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8, 6, 5, 310, 38]
39,16,17,[6, 5, 310, 38, 21, 10, 7, 312, 22, 13, 318, 58, 31, 336, 18, 8]
