1,1,0,[1]
2,6,8,[306, 25, 10, 7, 294, 19]
3,6,8,[7, 294, 19, 306, 25, 10]
4,1,0,[4]
5,6,5,[292, 77, 18, 8, 6, 5]
6,6,5,[5, 292, 77, 18, 8, 6]
7,6,5,[294, 19, 306, 25, 10, 7]
8,6,5,[6, 5, 292, 77, 18, 8]
9,6,6,[5, 292, 77, 18, 8, 6]
10,6,5,[7, 294, 19, 306, 25, 10]
11,6,10,[8, 6, 5, 292, 77, 18]
12,6,6,[294, 19, 306, 25, 10, 7]
13,6,11,[5, 292, 77, 18, 8, 6]
14,6,7,[5, 292, 77, 18, 8, 6]
15,6,6,[6, 5, 292, 77, 18, 8]
16,6,6,[6, 5, 292, 77, 18, 8]
17,6,9,[5, 292, 77, 18, 8, 6]
18,6,5,[8, 6, 5, 292, 77, 18]
19,6,5,[306, 25, 10, 7, 294, 19]
20,6,7,[5, 292, 77, 18, 8, 6]
21,6,6,[7, 294, 19, 306, 25, 10]
22,6,12,[5, 292, 77, 18, 8, 6]
23,6,9,[7, 294, 19, 306, 25, 10]
24,6,7,[5, 292, 77, 18, 8, 6]
25,6,5,[10, 7, 294, 19, 306, 25]
26,6,7,[6, 5, 292, 77, 18, 8]
27,6,7,[5, 292, 77, 18, 8, 6]
28,6,11,[8, 6, 5, 292, 77, 18]
29,6,11,[6, 5, 292, 77, 18, 8]
30,6,6,[7, 294, 19, 306, 25, 10]
31,3,2,[318, 58, 31]
32,6,6,[7, 294, 19, 306, 25, 10]
33,6,8,[5, 292, 77, 18, 8, 6]
34,6,6,[306, 25, 10, 7, 294, 19]
35,6,7,[294, 19, 306, 25, 10, 7]
36,6,6,[7, 294, 19, 306, 25, 10]
37,6,8,[6, 5, 292, 77, 18, 8]
38,6,7,[7, 294, 19, 306, 25, 10]
39,6,7,[6, 5, 292, 77, 18, 8]
40,6,11,[8, 6, 5, 292, 77, 18]
41,6,12,[6, 5, 292, 77, 18, 8]
42,6,7,[294, 19, 306, 25, 10, 7]
43,6,8,[7, 294, 19, 306, 25, 10]
44,6,7,[6, 5, 292, 77, 18, 8]
45,6,11,[8, 6, 5, 292, 77, 18]
46,6,6,[10, 7, 294, 19, 306, 25]
47,6,10,[6, 5, 292, 77, 18, 8]
48,6,11,[8, 6, 5, 292, 77, 18]
49,6,8,[5, 292, 77, 18, 8, 6]
50,6,7,[294, 19, 306, 25, 10, 7]
51,6,8,[5, 292, 77, 18, 8, 6]
52,6,10,[5, 292, 77, 18, 8, 6]
53,6,9,[6, 5, 292, 77, 18, 8]
54,6,11,[8, 6, 5, 292, 77, 18]
55,6,7,[6, 5, 292, 77, 18, 8]
56,6,12,[5, 292, 77, 18, 8, 6]
57,6,13,[5, 292, 77, 18, 8, 6]
58,3,2,[31, 318, 58]
59,6,12,[5, 292, 77, 18, 8, 6]
60,6,7,[294, 19, 306, 25, 10, 7]
61,6,8,[7, 294, 19, 306, 25, 10]
62,6,9,[5, 292, 77, 18, 8, 6]
63,6,12,[5, 292, 77, 18, 8, 6]
