1,1,0,[1],[0]
2,7,4,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
3,7,3,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
4,1,0,[4],[0]
5,7,0,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
6,7,0,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
7,7,4,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
8,7,0,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
9,7,1,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
10,7,5,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
11,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
12,7,5,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
13,7,3,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
14,7,2,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
15,7,1,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
16,7,0,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
17,7,9,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
18,7,1,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
19,7,4,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
20,7,2,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
21,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
22,7,4,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
23,2,0,[23, 325],[1, 0]
24,7,2,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
25,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
26,7,2,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
27,7,2,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
28,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
29,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
30,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
31,4,0,[31, 43, 333, 345],[1, 1, 0, 0]
32,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
33,7,3,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
34,7,5,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
35,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
36,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
37,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
38,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
39,7,0,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
40,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
41,7,8,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
42,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
43,4,0,[31, 43, 333, 345],[1, 1, 0, 0]
44,7,2,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
45,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
46,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
47,7,11,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
48,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
49,7,3,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
50,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
51,7,3,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
52,7,10,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
53,2,3,[23, 325],[1, 0]
54,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
55,7,1,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
56,7,4,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
57,7,5,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
58,4,1,[31, 43, 333, 345],[1, 1, 0, 0]
59,7,9,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
60,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
61,7,8,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
62,7,4,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
63,7,4,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
64,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
65,7,2,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
66,7,1,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
67,7,13,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
68,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
69,7,3,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
70,7,3,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
71,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
72,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
73,7,3,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
74,7,1,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
75,7,4,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
76,2,1,[23, 325],[1, 0]
77,7,2,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
78,7,2,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
79,7,5,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
80,7,4,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
81,7,6,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
82,4,1,[31, 43, 333, 345],[1, 1, 0, 0]
83,2,2,[23, 325],[1, 0]
84,7,3,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
85,7,5,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
86,7,8,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
87,7,7,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
88,7,10,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
89,7,9,[5, 6, 8, 16, 39, 307, 609],[1, 0, 0, 0, 0, 1, 0]
